Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
Zeit (s)	Position (m)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)
32.600	0.57	0.18	-0.21
32.620	0.57	0.18	-0.21
32.640	0.58	0.17	-0.30
32.660	0.58	0.16	-0.49
32.680	0.58	0.15	-1.08
32.700	0.59	0.12	-1.07
32.720	0.59	0.11	0.24
32.740	0.59	0.13	-0.05
32.760	0.59	0.11	-0.76
32.780	0.59	0.10	-0.60
32.800	0.60	0.08	-1.26
32.820	0.60	0.05	-0.36
32.840	0.60	0.07	0.23
32.860	0.60	0.06	-1.29
32.880	0.60	0.02	-1.36
32.900	0.60	0.00	-0.43
32.920	0.60	0.00	-0.42
32.940	0.60	-0.01	-0.55
32.960	0.60	-0.02	-0.41
32.980	0.60	-0.03	-0.63
33.000	0.60	-0.05	-0.88
33.020	0.60	-0.06	-0.64
33.040	0.60	-0.07	-0.74
33.060	0.60	-0.09	-0.91
33.080	0.59	-0.11	-0.21
33.100	0.59	-0.10	-1.59
33.120	0.59	-0.17	-2.28
33.140	0.58	-0.19	2.14
33.160	0.58	-0.09	2.61
33.180	0.58	-0.09	-1.74
33.200	0.58	-0.15	-3.02
33.220	0.58	-0.21	-1.69
33.240	0.57	-0.22	0.74
33.260	0.57	-0.18	0.94
33.280	0.56	-0.18	-0.11
33.300	0.56	-0.18	-0.10
33.320	0.56	-0.19	-0.22
33.340	0.55	-0.19	-0.11
33.360	0.55	-0.19	-0.12
33.380	0.54	-0.20	-0.01
33.400	0.54	-0.19	0.12
33.420	0.54	-0.19	-0.01
33.440	0.53	-0.19	0.11
33.460	0.53	-0.19	0.12
33.480	0.52	-0.19	-0.02
33.500	0.52	-0.19	0.20
33.520	0.52	-0.18	0.45
33.540	0.51	-0.17	0.22
33.560	0.51	-0.17	0.19
33.580	0.51	-0.16	0.54
33.600	0.50	-0.15	0.55
33.620	0.50	-0.14	0.43
33.640	0.50	-0.13	0.42
33.660	0.49	-0.13	0.54
33.680	0.49	-0.11	0.55
33.700	0.49	-0.10	0.42
33.720	0.49	-0.10	0.64
33.740	0.49	-0.08	0.77
33.760	0.49	-0.07	0.54
33.780	0.48	-0.06	0.52
33.800	0.48	-0.04	0.75
33.820	0.48	-0.03	0.76
33.840	0.48	-0.01	0.64
33.860	0.48	0.00	0.75
33.880	0.48	0.02	0.77
33.900	0.48	0.03	0.54
33.920	0.48	0.04	0.52
33.940	0.48	0.05	0.75
33.960	0.48	0.07	0.76
33.980	0.49	0.08	0.64
34.000	0.49	0.09	0.64
34.020	0.49	0.11	0.64
34.040	0.49	0.12	0.64
34.060	0.49	0.13	0.65
34.080	0.50	0.15	0.56
34.100	0.50	0.15	0.21
34.120	0.50	0.15	0.30
34.140	0.51	0.17	0.66
34.160	0.51	0.18	0.34
34.180	0.51	0.18	1.61
34.200	0.52	0.24	1.82
34.220	0.52	0.25	-1.20
34.240	0.53	0.20	-1.08
34.260	0.53	0.21	0.59
34.280	0.54	0.22	-0.11
34.300	0.54	0.21	-0.13
34.320	0.54	0.21	0.25
34.340	0.55	0.22	-0.23
34.360	0.55	0.21	-0.01
34.380	0.56	0.22	0.12
34.400	0.56	0.21	-0.13
34.420	0.57	0.21	0.23
34.440	0.57	0.22	0.04
34.460	0.57	0.21	-0.55
34.480	0.58	0.20	-0.44
34.500	0.58	0.19	-0.30
34.520	0.59	0.19	-0.54
34.540	0.59	0.17	-0.54
34.560	0.59	0.16	-0.53
34.580	0.60	0.15	-0.68
34.600	0.60	0.14	-0.22
34.620	0.60	0.14	-0.04
34.640	0.61	0.14	-0.86
34.660	0.61	0.11	-0.90
34.680	0.61	0.10	-0.41
34.700	0.61	0.09	-0.64
34.720	0.61	0.07	-0.74
34.740	0.61	0.06	-0.86
34.760	0.62	0.04	-0.89
34.780	0.62	0.03	-0.53
34.800	0.62	0.02	-0.63
34.820	0.62	0.00	-0.86
34.840	0.62	-0.02	-0.87
34.860	0.62	-0.03	-0.76
34.880	0.62	-0.05	-0.64
34.900	0.61	-0.06	-0.74
34.920	0.61	-0.08	-0.86
34.940	0.61	-0.09	-0.88
34.960	0.61	-0.11	-0.66
34.980	0.61	-0.12	-0.51
35.000	0.60	-0.13	-0.88
35.020	0.60	-0.15	-0.67
35.040	0.60	-0.16	-0.31
35.060	0.60	-0.17	-0.33
35.080	0.59	-0.17	-1.60
35.100	0.59	-0.23	-2.03
35.120	0.58	-0.25	0.51
35.140	0.58	-0.21	0.96
35.160	0.57	-0.21	-0.31
35.180	0.57	-0.22	-0.44
35.200	0.57	-0.23	-0.33
35.220	0.56	-0.24	-0.22
35.240	0.56	-0.24	-0.11
35.260	0.55	-0.24	-0.10
35.280	0.55	-0.24	-0.22
35.300	0.54	-0.25	-0.12
35.320	0.54	-0.25	1.11E-12
35.340	0.53	-0.25	-0.01
35.360	0.53	-0.25	0.10
35.380	0.52	-0.25	0.22
35.400	0.52	-0.24	0.11
35.420	0.51	-0.24	0.09
35.440	0.51	-0.24	0.32
35.460	0.50	-0.23	0.32
35.480	0.50	-0.22	0.31
35.500	0.49	-0.22	0.54
35.520	0.49	-0.20	0.55
35.540	0.48	-0.19	0.43
35.560	0.48	-0.19	0.42
35.580	0.48	-0.18	0.52
35.600	0.47	-0.16	0.76
35.620	0.47	-0.15	0.65
35.640	0.47	-0.14	0.52
35.660	0.47	-0.13	0.86
35.680	0.46	-0.10	0.88
35.700	0.46	-0.09	0.64
35.720	0.46	-0.08	0.75
35.740	0.46	-0.06	0.87
35.760	0.46	-0.04	0.75
35.780	0.46	-0.03	0.75
35.800	0.46	-0.01	0.86
35.820	0.46	0.00	0.85
35.840	0.46	0.02	0.97
35.860	0.46	0.04	0.87
35.880	0.46	0.06	0.64
35.900	0.46	0.07	0.74
35.920	0.46	0.08	0.97
35.940	0.46	0.11	0.99
35.960	0.46	0.12	0.64
35.980	0.47	0.13	0.63
36.000	0.47	0.15	0.87
36.020	0.47	0.17	0.76
36.040	0.48	0.18	0.64
36.060	0.48	0.19	0.64
36.080	0.48	0.21	0.75
36.100	0.49	0.22	0.77
36.120	0.49	0.24	0.44
36.140	0.50	0.24	0.22
36.160	0.50	0.24	1.73
36.180	0.51	0.31	1.69
36.200	0.51	0.31	-1.09
36.220	0.52	0.27	-0.95
36.240	0.53	0.27	0.34
36.260	0.53	0.28	0.12
36.280	0.54	0.28	-0.01
36.300	0.54	0.28	0.10
36.320	0.55	0.28	0.21
36.340	0.55	0.29	0.25
36.360	0.56	0.29	-0.21
36.380	0.57	0.28	-0.35
36.400	0.57	0.28	0.04
36.420	0.58	0.28	-0.43
36.440	0.58	0.26	-0.46
36.460	0.59	0.26	-0.06
36.480	0.59	0.26	-0.65
36.500	0.60	0.24	-0.58
36.520	0.60	0.24	0.04
36.540	0.61	0.24	-0.52
36.560	0.61	0.22	0.54
36.580	0.62	0.26	0.77
36.600	0.62	0.25	-2.05
36.620	0.63	0.18	-2.04
36.640	0.63	0.16	-0.73
36.660	0.63	0.15	-0.98
36.680	0.63	0.13	-0.88
36.700	0.64	0.11	-0.63
36.720	0.64	0.10	-0.73
36.740	0.64	0.08	-0.97
36.760	0.64	0.06	-0.99
36.780	0.64	0.04	-0.73
36.800	0.64	0.03	-0.97
36.820	0.64	0.01	-0.86
36.840	0.64	0.00	-2.26
36.860	0.64	-0.08	-1.23
36.880	0.64	-0.05	2.21
36.900	0.64	0.00	-2.15
36.920	0.64	-0.14	-3.82
36.940	0.64	-0.15	0.69
36.960	0.64	-0.11	0.23
36.980	0.63	-0.14	-1.24
37.000	0.63	-0.16	-0.53
37.020	0.63	-0.16	-0.61
37.040	0.62	-0.18	-1.11
37.060	0.62	-0.21	-0.77
37.080	0.61	-0.21	-0.53
37.100	0.61	-0.23	-0.66
37.120	0.61	-0.24	-0.44
37.140	0.60	-0.24	-1.82
37.160	0.60	-0.31	-0.66
37.180	0.59	-0.27	1.06
37.200	0.59	-0.27	-1.61
37.220	0.58	-0.34	-0.31
37.240	0.57	-0.28	0.97
37.260	0.57	-0.30	-0.46
37.280	0.56	-0.30	-0.11
37.300	0.55	-0.30	-0.12
37.320	0.55	-0.31	-3.76E-4
37.340	0.54	-0.30	0.01
37.360	0.54	-0.31	-0.12
37.380	0.53	-0.31	0.10
37.400	0.52	-0.30	0.22
37.420	0.52	-0.30	0.11
37.440	0.51	-0.30	0.08
37.460	0.51	-0.29	0.42
37.480	0.50	-0.28	0.55
37.500	0.49	-0.27	0.43
37.520	0.49	-0.26	0.43
37.540	0.48	-0.25	0.42
37.560	0.48	-0.25	0.53
37.580	0.47	-0.23	0.65
37.600	0.47	-0.22	0.64
37.620	0.47	-0.21	0.75
37.640	0.46	-0.19	0.75
37.660	0.46	-0.18	0.75
37.680	0.45	-0.16	0.87
37.700	0.45	-0.14	0.75
37.720	0.45	-0.13	0.75
37.740	0.45	-0.11	0.85
37.760	0.44	-0.10	0.97
37.780	0.44	-0.07	0.98
37.800	0.44	-0.06	0.85
37.820	0.44	-0.04	0.96
37.840	0.44	-0.02	1.08
37.860	0.44	0.00	0.97
37.880	0.44	0.02	0.85
37.900	0.44	0.04	0.97
37.920	0.44	0.06	0.98
37.940	0.44	0.08	0.74
37.960	0.44	0.09	0.85
37.980	0.45	0.11	1.09
38.000	0.45	0.13	0.87
38.020	0.45	0.15	0.74
38.040	0.45	0.16	0.87
38.060	0.46	0.18	0.76
38.080	0.46	0.19	0.64
38.100	0.47	0.21	0.75
38.120	0.47	0.22	0.77
38.140	0.47	0.24	0.53
38.160	0.48	0.24	0.64
38.180	0.48	0.26	0.66
38.200	0.49	0.27	0.43
38.220	0.49	0.28	0.35
38.240	0.50	0.28	1.50
38.260	0.51	0.34	1.69
38.280	0.51	0.35	-0.95
38.300	0.52	0.30	-1.27
38.320	0.53	0.30	-0.02
38.340	0.53	0.30	0.21
38.360	0.54	0.31	0.24
38.380	0.54	0.31	-0.12
38.400	0.55	0.30	0.02
38.420	0.56	0.31	-0.22
38.440	0.56	0.30	-0.11
38.460	0.57	0.31	-0.05
38.480	0.58	0.29	-0.81
38.500	0.58	0.27	0.01
38.520	0.59	0.29	-0.04
38.540	0.59	0.27	-0.90
38.560	0.60	0.26	-0.41
38.580	0.60	0.26	-0.64
38.600	0.61	0.23	-0.67
38.620	0.61	0.23	-0.29
38.640	0.62	0.22	-0.62
38.660	0.62	0.20	-0.86
38.680	0.62	0.19	-0.98
38.700	0.63	0.16	0.44
38.720	0.63	0.20	0.54
38.740	0.64	0.19	-2.04
38.760	0.64	0.12	-2.13
38.780	0.64	0.10	-1.10
38.800	0.64	0.08	-0.75
38.820	0.64	0.07	-0.59
38.840	0.65	0.05	-2.60
38.860	0.65	-0.03	-1.23
38.880	0.64	0.01	0.65
38.900	0.65	-0.01	-0.75
38.920	0.64	-0.02	0.69
38.940	0.65	0.02	-2.26
38.960	0.64	-0.11	-3.77
38.980	0.64	-0.13	0.10
39.000	0.64	-0.11	0.26
39.020	0.64	-0.12	-0.16
39.040	0.63	-0.12	-0.81
39.060	0.63	-0.15	-1.47
39.080	0.63	-0.18	-0.68
39.100	0.63	-0.18	-0.28
39.120	0.62	-0.19	-0.73
39.140	0.62	-0.21	-1.01
39.160	0.61	-0.23	-0.54
39.180	0.61	-0.23	-0.53
39.200	0.60	-0.25	-0.68
39.220	0.60	-0.26	-0.21
39.240	0.59	-0.26	-0.20
39.260	0.59	-0.27	-1.76
39.280	0.58	-0.33	-1.49
39.300	0.58	-0.33	1.09
39.320	0.57	-0.28	0.93
39.340	0.56	-0.29	0.01
39.360	0.56	-0.28	-0.10
39.380	0.55	-0.29	-0.24
39.400	0.55	-0.29	0.10
39.420	0.54	-0.29	0.23
39.440	0.54	-0.28	3.61E-4
39.460	0.53	-0.29	-0.02
39.480	0.52	-0.28	0.32
39.500	0.52	-0.28	0.32
39.520	0.51	-0.27	0.32
39.540	0.51	-0.26	0.43
39.560	0.50	-0.25	0.43
39.580	0.50	-0.25	0.42
39.600	0.49	-0.24	0.53
39.620	0.49	-0.22	0.65
39.640	0.48	-0.21	0.54
39.660	0.48	-0.20	0.52
39.680	0.47	-0.19	0.75
39.700	0.47	-0.17	0.76
39.720	0.47	-0.16	0.64
39.740	0.46	-0.15	0.75
39.760	0.46	-0.13	0.86
39.780	0.46	-0.11	0.86
39.800	0.46	-0.10	0.87
39.820	0.46	-0.08	0.75
39.840	0.45	-0.07	0.75
39.860	0.45	-0.05	0.86
39.880	0.45	-0.03	0.85
39.900	0.45	-0.01	0.97
39.920	0.45	0.01	0.87
39.940	0.45	0.02	0.75
39.960	0.45	0.04	0.86
39.980	0.45	0.05	0.86
40.000	0.45	0.07	0.87
40.020	0.46	0.09	0.76
40.040	0.46	0.10	0.64
40.060	0.46	0.12	0.64
40.080	0.46	0.13	0.74
40.100	0.47	0.14	0.87
40.120	0.47	0.16	0.77
40.140	0.47	0.18	0.54
40.160	0.48	0.18	0.54
40.180	0.48	0.20	0.54
40.200	0.48	0.21	0.53
40.220	0.49	0.22	0.67
40.240	0.49	0.23	0.23
40.260	0.50	0.23	-0.03
40.280	0.50	0.23	0.42
40.300	0.51	0.24	0.56
40.320	0.51	0.25	0.14
40.340	0.52	0.25	1.17
40.360	0.52	0.30	1.48
40.380	0.53	0.31	-1.17
40.400	0.53	0.25	-1.40
40.420	0.54	0.25	0.12
40.440	0.54	0.26	0.02
40.460	0.55	0.25	-0.22
40.480	0.55	0.25	-0.08
40.500	0.56	0.25	-0.42
40.520	0.56	0.23	-0.62
40.540	0.57	0.23	0.47
40.560	0.57	0.25	0.12
40.580	0.58	0.23	-1.45
40.600	0.58	0.19	-0.83
40.620	0.59	0.20	0.27
40.640	0.59	0.20	-0.39
40.660	0.59	0.18	-0.91
40.680	0.60	0.17	-0.21
40.700	0.60	0.17	-0.15
40.720	0.60	0.16	-0.96
40.740	0.61	0.13	-1.11
40.760	0.61	0.12	-0.65
40.780	0.61	0.11	-0.54
40.800	0.61	0.10	-0.52
40.820	0.62	0.09	-0.72
40.840	0.62	0.07	-1.09
40.860	0.62	0.04	-0.87
40.880	0.62	0.03	-0.76
40.900	0.62	0.01	-0.64
40.920	0.62	0.01	-0.63
40.940	0.62	-0.01	-0.86
40.960	0.62	-0.03	-0.88
40.980	0.62	-0.05	-0.65
41.000	0.62	-0.05	-0.51
41.020	0.62	-0.07	-0.86
41.040	0.62	-0.09	-0.88
41.060	0.61	-0.10	-0.66
41.080	0.61	-0.12	-0.55
41.100	0.61	-0.12	-0.42
41.120	0.61	-0.13	-0.52
41.140	0.60	-0.14	-0.76
41.160	0.60	-0.16	-0.67
41.180	0.60	-0.17	-0.32
41.200	0.59	-0.18	-0.31
41.220	0.59	-0.18	-0.44
41.240	0.59	-0.19	-0.23
41.260	0.58	-0.19	-1.39
41.280	0.58	-0.25	-1.71
41.300	0.57	-0.26	0.85
41.320	0.57	-0.21	1.06
41.340	0.56	-0.22	-0.13
41.360	0.56	-0.22	0.12
41.380	0.55	-0.21	0.01
41.400	0.55	-0.22	-0.12
41.420	0.55	-0.22	0.11
41.440	0.54	-0.22	0.11
41.460	0.54	-0.22	0.10
41.480	0.53	-0.21	0.22
41.500	0.53	-0.21	0.22
41.520	0.52	-0.20	0.21
41.540	0.52	-0.20	0.31
41.560	0.52	-0.19	0.44
41.580	0.51	-0.18	0.33
41.600	0.51	-0.18	0.20
41.620	0.51	-0.17	0.41
41.640	0.50	-0.16	0.77
41.660	0.50	-0.14	0.55
41.680	0.50	-0.14	0.30
41.700	0.49	-0.13	0.65
41.720	0.49	-0.11	0.65
41.740	0.49	-0.10	0.54
41.760	0.49	-0.09	0.54
41.780	0.49	-0.08	0.52
41.800	0.48	-0.07	0.87
41.820	0.48	-0.05	0.77
41.840	0.48	-0.04	0.53
41.860	0.48	-0.03	0.65
41.880	0.48	-0.01	0.64
41.900	0.48	0.00	0.74
41.920	0.48	0.02	0.87
41.940	0.48	0.03	0.67
41.960	0.48	0.04	0.31
41.980	0.48	0.05	0.52
42.000	0.48	0.06	0.76
42.020	0.49	0.08	0.65
42.040	0.49	0.09	0.54
42.060	0.49	0.10	0.53
42.080	0.49	0.11	0.67
42.100	0.49	0.12	0.32
42.120	0.50	0.12	0.30
42.140	0.50	0.14	0.66
42.160	0.50	0.15	0.45
42.180	0.50	0.15	0.21
42.200	0.51	0.16	0.21
42.220	0.51	0.16	0.12
42.240	0.51	0.16	1.50
42.260	0.52	0.22	1.69
42.280	0.52	0.23	-0.96
42.300	0.53	0.18	-1.15
42.320	0.53	0.19	-0.12
42.340	0.53	0.18	-0.01
42.360	0.54	0.18	0.12
42.380	0.54	0.18	1.71E-12
42.400	0.55	0.18	0.01
42.420	0.55	0.19	-0.11
42.440	0.55	0.18	-0.11
42.460	0.56	0.18	-0.09
42.480	0.56	0.18	-0.32
42.500	0.56	0.17	-0.32
42.520	0.57	0.16	-0.31
42.540	0.57	0.16	-0.45
42.560	0.57	0.15	-0.22
42.580	0.58	0.15	-0.06
42.600	0.58	0.14	-0.63
42.620	0.58	0.12	-0.91
42.640	0.58	0.11	-0.21
42.660	0.59	0.11	-0.18
42.680	0.59	0.10	-0.66
42.700	0.59	0.09	-0.41
42.720	0.59	0.08	-0.64
42.740	0.59	0.06	-0.79
42.760	0.59	0.05	-0.29
42.780	0.60	0.05	-0.74
42.800	0.60	0.02	-0.91
42.820	0.60	0.01	-0.30
42.840	0.60	0.01	-0.51
42.860	0.60	-0.01	-0.87
42.880	0.60	-0.02	-0.76
42.900	0.60	-0.04	-0.66
42.920	0.59	-0.05	-0.44
42.940	0.59	-0.06	-0.29
42.960	0.59	-0.06	-0.54
42.980	0.59	-0.08	-1.95
43.000	0.59	-0.14	-0.51
43.020	0.59	-0.10	0.73
43.040	0.59	-0.11	-1.96
43.060	0.58	-0.18	1.10
43.080	0.58	-0.07	1.07
43.100	0.58	-0.13	-3.24
43.120	0.57	-0.20	-0.42
43.140	0.57	-0.15	0.95
43.160	0.57	-0.16	-0.22
43.180	0.56	-0.16	-0.09
43.200	0.56	-0.16	-0.32
43.220	0.56	-0.17	-0.34
43.240	0.55	-0.18	-0.12
43.260	0.55	-0.18	0.01
43.280	0.55	-0.18	-0.11
43.300	0.54	-0.18	-0.12
43.320	0.54	-0.18	0.11
43.340	0.54	-0.18	0.12
43.360	0.53	-0.18	-0.02
43.380	0.53	-0.18	0.22
43.400	0.53	-0.17	0.22
43.420	0.52	-0.17	0.09
43.440	0.52	-0.16	0.33
43.460	0.52	-0.15	0.22
43.480	0.51	-0.16	0.19
43.500	0.51	-0.15	0.55
43.520	0.51	-0.13	0.45
43.540	0.50	-0.13	0.19
43.560	0.50	-0.13	0.53
43.580	0.50	-0.11	0.66
43.600	0.50	-0.10	0.43
43.620	0.50	-0.09	0.43
43.640	0.49	-0.08	0.41
43.660	0.49	-0.07	0.76
43.680	0.49	-0.05	0.67
43.700	0.49	-0.05	0.30
43.720	0.49	-0.04	0.64
43.740	0.49	-0.02	0.76
43.760	0.49	-0.01	0.65
43.780	0.49	0.00	0.64
43.800	0.49	0.02	0.76
43.820	0.49	0.03	0.68
43.840	0.49	0.04	0.19
43.860	0.49	0.04	0.51
43.880	0.49	0.06	1.01
43.900	0.49	0.08	0.43
43.920	0.49	0.08	0.40
43.940	0.50	0.10	0.89
43.960	0.50	0.12	0.45
43.980	0.50	0.12	0.10
44.000	0.50	0.12	1.92
44.020	0.51	0.19	0.73
44.040	0.51	0.15	-2.42
44.060	0.51	0.10	1.41
44.080	0.51	0.21	3.06
44.100	0.52	0.22	-0.74
44.120	0.52	0.18	-0.94
44.140	0.53	0.18	0.22
44.160	0.53	0.18	0.12
44.180	0.53	0.18	-0.02
44.200	0.54	0.18	0.21
44.220	0.54	0.19	0.24
44.240	0.55	0.19	-0.12
44.260	0.55	0.19	0.11
44.280	0.55	0.20	0.14
44.300	0.56	0.19	-0.34
44.320	0.56	0.18	-0.12
44.340	0.56	0.19	0.02
44.360	0.57	0.19	-0.21
44.380	0.57	0.18	-0.22
44.400	0.58	0.18	-0.11
44.420	0.58	0.18	-0.08
44.440	0.58	0.17	-0.41
44.460	0.59	0.16	-0.63
44.480	0.59	0.15	-0.78
44.500	0.59	0.13	-0.47
44.520	0.59	0.13	0.05
44.540	0.60	0.13	-0.52
44.560	0.60	0.11	-0.78
44.580	0.60	0.10	-0.41
44.600	0.60	0.09	-0.65
44.620	0.60	0.07	-0.54
44.640	0.61	0.07	-0.51
44.660	0.61	0.05	-0.87
44.680	0.61	0.04	-0.75
44.700	0.61	0.02	-0.76
44.720	0.61	0.01	-0.66
44.740	0.61	0.00	-0.41
44.760	0.61	-0.01	-0.63
44.780	0.61	-0.03	-0.87
44.800	0.61	-0.05	-0.76
44.820	0.61	-0.06	-0.65
44.840	0.61	-0.07	-0.65
44.860	0.60	-0.08	-0.65
44.880	0.60	-0.10	-0.65
44.900	0.60	-0.11	-0.65
44.920	0.60	-0.12	-0.54
44.940	0.60	-0.13	-0.43
44.960	0.59	-0.14	-1.84
44.980	0.59	-0.21	-1.93
45.000	0.58	-0.22	0.75
45.020	0.58	-0.18	0.84
45.040	0.58	-0.18	-0.32
45.060	0.57	-0.19	-0.31
45.080	0.57	-0.20	-0.44
45.100	0.57	-0.21	-0.32
45.120	0.56	-0.21	-0.32
45.140	0.56	-0.22	-0.34
45.160	0.55	-0.22	-0.12
45.180	0.55	-0.22	1.85E-12
45.200	0.54	-0.22	0.01
45.220	0.54	-0.22	-0.11
45.240	0.53	-0.23	-0.12
45.260	0.53	-0.23	0.11
45.280	0.53	-0.22	0.11
45.300	0.52	-0.22	0.11
45.320	0.52	-0.22	0.11
45.340	0.51	-0.22	0.09
45.360	0.51	-0.22	0.32
45.380	0.50	-0.21	0.32
45.400	0.50	-0.20	0.32
45.420	0.50	-0.19	0.42
45.440	0.49	-0.19	0.54
45.460	0.49	-0.17	0.55
45.480	0.49	-0.16	0.42
45.500	0.48	-0.16	0.54
45.520	0.48	-0.14	0.54
45.540	0.48	-0.13	0.53
45.560	0.47	-0.12	0.64
45.580	0.47	-0.11	0.75
45.600	0.47	-0.09	0.76
45.620	0.47	-0.08	0.64
45.640	0.47	-0.07	0.75
45.660	0.46	-0.05	0.75
45.680	0.46	-0.04	0.75
45.700	0.46	-0.02	0.76
45.720	0.46	-0.01	0.64
45.740	0.46	0.01	0.75
45.760	0.46	0.02	0.87
45.780	0.46	0.04	0.75
45.800	0.47	0.05	0.74
45.820	0.47	0.07	0.87
45.840	0.47	0.09	0.76
45.860	0.47	0.10	0.64
45.880	0.47	0.12	0.64
45.900	0.47	0.13	0.75
45.920	0.48	0.15	0.77
45.940	0.48	0.16	0.54
45.960	0.48	0.17	0.53
45.980	0.49	0.18	0.65
46.000	0.49	0.19	0.54
46.020	0.49	0.20	0.42
46.040	0.50	0.21	0.54
46.060	0.50	0.22	0.56
46.080	0.51	0.23	0.13
46.100	0.51	0.23	1.38
46.120	0.52	0.29	1.80
46.140	0.52	0.30	-0.96
46.160	0.53	0.25	-1.17
46.180	0.53	0.25	0.22
46.200	0.54	0.26	0.11
46.220	0.54	0.26	0.11
46.240	0.55	0.26	0.13
46.260	0.55	0.26	-0.22
46.280	0.56	0.25	-0.12
46.300	0.56	0.26	0.15
46.320	0.57	0.26	-0.47
46.340	0.58	0.24	0.00
46.360	0.58	0.26	0.10
46.380	0.59	0.24	-1.25
46.400	0.59	0.21	-0.50
46.420	0.59	0.22	0.48
46.440	0.60	0.23	-0.04
46.460	0.60	0.22	-0.85
46.480	0.61	0.19	-1.01
46.500	0.61	0.18	-0.43
46.520	0.61	0.18	-0.40
46.540	0.62	0.16	-0.74
46.560	0.62	0.15	-0.87
46.580	0.62	0.13	-0.76
46.600	0.63	0.12	-0.62
46.620	0.63	0.11	-0.84
46.640	0.63	0.08	-1.12
46.660	0.63	0.06	-0.56
46.680	0.63	0.06	-0.25
46.700	0.63	0.05	-1.06
46.720	0.64	0.02	-1.22
46.740	0.64	0.00	-0.73
46.760	0.64	-0.01	-0.96
46.780	0.63	-0.04	-1.13
46.800	0.63	-0.06	-0.40
46.820	0.63	-0.05	-0.71
46.840	0.63	-0.08	-1.24
46.860	0.63	-0.10	-0.51
46.880	0.63	-0.10	-0.84
46.900	0.62	-0.14	-1.12
46.920	0.62	-0.15	-0.54
46.940	0.62	-0.16	-0.53
46.960	0.62	-0.17	-0.65
46.980	0.61	-0.18	-0.63
47.000	0.61	-0.20	-0.85
47.020	0.60	-0.22	-1.03
47.040	0.60	-0.24	-0.35
47.060	0.59	-0.23	0.15
47.080	0.59	-0.23	-1.82
47.100	0.59	-0.30	-0.67
47.120	0.58	-0.26	1.18
47.140	0.58	-0.26	-1.61
47.160	0.57	-0.32	-0.32
47.180	0.56	-0.27	1.07
47.200	0.56	-0.28	-0.22
47.220	0.55	-0.28	-0.11
47.240	0.55	-0.28	-0.12
47.260	0.54	-0.28	0.12
47.280	0.53	-0.28	3.56E-4
47.300	0.53	-0.28	-0.02
47.320	0.52	-0.28	0.33
47.340	0.52	-0.27	0.22
47.360	0.51	-0.27	0.09
47.380	0.51	-0.27	0.32
47.400	0.50	-0.26	0.32
47.420	0.50	-0.25	0.42
47.440	0.49	-0.24	0.55
47.460	0.49	-0.23	0.42
47.480	0.48	-0.22	0.54
47.500	0.48	-0.21	0.53
47.520	0.47	-0.20	0.64
47.540	0.47	-0.19	0.76
47.560	0.47	-0.17	0.63
47.580	0.46	-0.16	0.87
47.600	0.46	-0.14	0.77
47.620	0.46	-0.13	0.52
47.640	0.45	-0.12	0.85
47.660	0.45	-0.10	0.98
47.680	0.45	-0.08	0.75
47.700	0.45	-0.07	0.75
47.720	0.45	-0.05	0.86
47.740	0.45	-0.03	0.85
47.760	0.45	-0.01	0.97
47.780	0.45	0.01	0.97
47.800	0.45	0.02	0.87
47.820	0.45	0.04	0.75
47.840	0.45	0.05	0.74
47.860	0.45	0.07	0.97
47.880	0.45	0.09	0.87
47.900	0.45	0.11	0.74
47.920	0.46	0.12	0.87
47.940	0.46	0.14	0.75
47.960	0.46	0.15	0.76
47.980	0.46	0.17	0.65
48.000	0.47	0.18	0.52
48.020	0.47	0.19	0.75
48.040	0.48	0.21	0.76
48.060	0.48	0.22	0.66
48.080	0.48	0.24	0.44
48.100	0.49	0.24	0.31
48.120	0.49	0.25	0.69
48.140	0.50	0.27	-1.85
48.160	0.51	0.17	1.40
48.180	0.51	0.32	5.06
48.200	0.52	0.38	-2.45
48.220	0.52	0.23	-9.07
48.240	0.53	0.01	-2.16
48.260	0.52	0.14	-49.10
48.280	0.53	-1.95	7.06
48.300	0.44	0.42	119.55
48.320	0.55	2.83	-1.94
48.340	0.56	0.34	-63.47
48.360	0.56	0.29	-6.03
48.380	0.57	0.10	-2.41
48.400	0.57	0.20	8.87
48.420	0.58	0.46	-0.63
48.440	0.59	0.17	-14.99
48.460	0.58	-0.14	5.57
48.480	0.58	0.39	18.57
48.500	0.60	0.60	-4.23
48.520	0.60	0.22	-9.84
48.540	0.61	0.21	-0.81
48.560	0.61	0.19	-0.09
48.580	0.62	0.20	-0.23
48.600	0.62	0.18	-1.42
48.620	0.62	0.15	-1.25
48.640	0.63	0.13	-0.40
48.660	0.63	0.13	-0.73
48.680	0.63	0.10	-0.99
48.700	0.63	0.09	-0.73
48.720	0.64	0.08	-1.00
48.740	0.64	0.05	-0.64
48.760	0.64	0.05	-0.61
48.780	0.64	0.03	-0.98
48.800	0.64	0.01	-0.82
48.820	0.64	-0.01	-1.30
48.840	0.64	-0.04	-1.28
48.860	0.64	-0.06	-0.05
48.880	0.64	-0.04	-0.68
48.900	0.64	-0.08	-1.61
48.920	0.63	-0.11	-0.30
48.940	0.63	-0.10	-0.46
48.960	0.63	-0.13	-1.45
