Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
Zeit (s)	Position (m)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)
40,475	0,61	0,23	0,00
40,500	0,61	0,23	0,07
40,525	0,62	0,23	0,01
40,550	0,62	0,23	-0,19
40,575	0,63	0,22	0,56
40,600	0,63	0,26	0,60
40,625	0,64	0,25	-1,16
40,650	0,65	0,20	-1,29
40,675	0,65	0,19	-0,55
40,700	0,66	0,18	-0,48
40,725	0,66	0,17	-0,48
40,750	0,67	0,15	-0,55
40,775	0,67	0,14	-0,54
40,800	0,67	0,13	-0,62
40,825	0,68	0,11	-0,62
40,850	0,68	0,09	-0,61
40,875	0,68	0,08	-0,69
40,900	0,68	0,06	-0,68
40,925	0,68	0,04	-0,76
40,950	0,68	0,02	-0,76
40,975	0,68	0,01	-0,76
41,000	0,68	-0,02	-0,76
41,025	0,68	-0,03	-0,76
41,050	0,68	-0,05	-0,76
41,075	0,68	-0,07	-0,68
41,100	0,68	-0,09	-0,76
41,125	0,68	-0,11	-0,69
41,150	0,67	-0,12	-0,61
41,175	0,67	-0,14	-0,69
41,200	0,67	-0,16	-0,70
41,225	0,66	-0,17	-0,49
41,250	0,66	-0,18	-1,29
41,275	0,65	-0,24	-1,72
41,300	0,65	-0,27	0,18
41,325	0,64	-0,23	0,55
41,350	0,63	-0,24	-0,49
41,375	0,63	-0,25	-0,43
41,400	0,62	-0,26	-0,21
41,425	0,61	-0,26	-0,08
41,450	0,61	-0,27	-0,97
41,475	0,60	-0,31	-0,95
41,500	0,59	-0,31	0,90
41,525	0,59	-0,27	0,88
41,550	0,58	-0,27	0,06
41,575	0,57	-0,27	0,20
41,600	0,57	-0,26	0,28
41,625	0,56	-0,25	0,27
41,650	0,55	-0,25	0,34
41,675	0,55	-0,23	0,41
41,700	0,54	-0,22	0,41
41,725	0,54	-0,21	0,41
41,750	0,53	-0,20	0,47
41,775	0,53	-0,19	0,62
41,800	0,52	-0,17	0,69
41,825	0,52	-0,16	0,69
41,850	0,51	-0,14	0,62
41,875	0,51	-0,12	0,61
41,900	0,51	-0,11	0,76
41,925	0,50	-0,09	0,76
41,950	0,50	-0,07	0,68
41,975	0,50	-0,05	0,75
42,000	0,50	-0,03	0,83
42,025	0,50	-0,01	0,76
42,050	0,50	0,01	0,68
42,075	0,50	0,02	0,76
42,100	0,50	0,04	0,76
42,125	0,50	0,06	0,69
42,150	0,50	0,08	0,69
42,175	0,51	0,10	0,62
42,200	0,51	0,11	0,55
42,225	0,51	0,12	0,55
42,250	0,51	0,14	0,62
42,275	0,52	0,15	0,63
42,300	0,52	0,17	0,42
42,325	0,53	0,17	0,34
42,350	0,53	0,19	0,35
42,375	0,54	0,19	0,27
42,400	0,54	0,20	0,23
42,425	0,55	0,20	1,04
42,450	0,55	0,25	1,07
42,475	0,56	0,26	-0,69
42,500	0,56	0,22	-0,74
42,525	0,57	0,22	0,15
42,550	0,57	0,22	0,00
42,575	0,58	0,22	-0,07
42,600	0,59	0,22	0,02
42,625	0,59	0,22	-0,28
42,650	0,60	0,21	-0,29
42,675	0,60	0,21	0,01
42,700	0,61	0,21	-0,19
42,725	0,61	0,20	-0,48
42,750	0,62	0,18	-0,56
42,775	0,62	0,17	-0,43
42,800	0,63	0,16	-0,19
42,825	0,63	0,16	-0,39
42,850	0,63	0,14	-0,77
42,875	0,64	0,12	0,48
42,900	0,64	0,17	0,77
42,925	0,64	0,16	-2,48
42,950	0,65	0,04	-1,59
42,975	0,65	0,08	0,56
43,000	0,65	0,07	-0,62
43,025	0,65	0,05	0,40
43,050	0,65	0,09	-0,27
43,075	0,66	0,04	-1,44
43,100	0,66	0,02	-0,56
43,125	0,66	0,01	-0,41
43,150	0,66	0,00	-0,49
43,175	0,66	-0,02	-0,42
43,200	0,66	-0,02	-0,34
43,225	0,65	-0,03	-0,35
43,250	0,65	-0,04	-0,20
43,275	0,65	-0,04	-1,32
43,300	0,65	-0,11	-1,31
43,325	0,65	-0,11	0,63
43,350	0,65	-0,08	0,53
43,375	0,64	-0,08	-0,20
43,400	0,64	-0,09	-0,29
43,425	0,64	-0,10	-0,07
43,450	0,64	-0,09	-0,05
43,475	0,63	-0,10	-0,37
43,500	0,63	-0,11	-1,59E-4
43,525	0,63	-0,10	0,02
43,550	0,63	-0,11	-0,30
43,575	0,62	-0,11	-0,02
43,600	0,62	-0,11	0,22
43,625	0,62	-0,10	0,01
43,650	0,62	-0,11	-0,15
43,675	0,61	-0,11	0,06
43,700	0,61	-0,10	0,15
43,725	0,61	-0,10	-0,08
43,750	0,61	-0,11	0,14
43,775	0,60	-0,10	0,15
43,800	0,60	-0,10	-0,08
43,825	0,60	-0,10	0,14
43,850	0,60	-0,09	0,14
43,875	0,59	-0,09	0,14
43,900	0,59	-0,09	0,07
43,925	0,59	-0,09	0,06
43,950	0,59	-0,08	0,22
43,975	0,58	-0,08	6,63E-5
44,000	0,58	-0,08	-0,01
44,025	0,58	-0,08	0,14
44,050	0,58	-0,08	0,14
44,075	0,58	-0,07	0,07
44,100	0,58	-0,07	0,07
44,125	0,57	-0,07	5,80E-5
44,150	0,57	-0,07	-0,01
44,175	0,57	-0,07	0,19
44,200	0,57	-0,06	-0,74
44,225	0,57	-0,11	0,02
44,250	0,56	-0,06	0,93
44,275	0,56	-0,06	-0,81
44,300	0,56	-0,10	-0,05
44,325	0,56	-0,06	0,80
44,350	0,56	-0,06	0,06
44,375	0,56	-0,06	0,14
44,400	0,55	-0,06	0,07
44,425	0,55	-0,06	0,00
44,450	0,55	-0,06	0,06
44,475	0,55	-0,05	0,14
44,500	0,55	-0,05	0,07
44,525	0,55	-0,05	-0,01
44,550	0,55	-0,05	0,13
44,575	0,54	-0,04	0,22
44,600	0,54	-0,04	0,06
44,625	0,54	-0,04	0,13
44,650	0,54	-0,03	0,21
44,675	0,54	-0,03	0,21
44,700	0,54	-0,02	0,21
44,725	0,54	-0,02	0,13
44,750	0,54	-0,01	0,27
44,775	0,54	0,00	0,35
44,800	0,54	0,00	0,21
44,825	0,54	0,01	0,20
44,850	0,54	0,01	0,34
44,875	0,54	0,02	0,35
44,900	0,54	0,03	0,27
44,925	0,54	0,04	0,34
44,950	0,54	0,05	0,42
44,975	0,54	0,06	0,35
45,000	0,55	0,06	0,27
45,025	0,55	0,07	0,34
45,050	0,55	0,08	0,42
45,075	0,55	0,09	0,34
45,100	0,55	0,10	0,34
45,125	0,56	0,11	0,42
45,150	0,56	0,12	0,27
45,175	0,56	0,12	0,27
45,200	0,57	0,13	0,42
45,225	0,57	0,14	0,28
45,250	0,57	0,15	0,20
45,275	0,58	0,15	0,27
45,300	0,58	0,16	0,30
45,325	0,58	0,17	1,04
45,350	0,59	0,21	1,00
45,375	0,60	0,22	-0,61
45,400	0,60	0,18	-0,74
45,425	0,60	0,18	0,06
45,450	0,61	0,19	0,14
45,475	0,61	0,19	0,08
45,500	0,62	0,19	-0,13
45,525	0,62	0,18	-0,22
45,550	0,63	0,18	-0,07
45,575	0,63	0,18	0,02
45,600	0,64	0,18	-0,25
45,625	0,64	0,17	0,34
45,650	0,65	0,20	0,46
45,675	0,65	0,19	-1,17
45,700	0,65	0,14	-1,22
45,725	0,66	0,13	-0,49
45,750	0,66	0,11	-0,41
45,775	0,66	0,11	-0,40
45,800	0,67	0,09	-0,55
45,825	0,67	0,08	-0,54
45,850	0,67	0,07	-0,62
45,875	0,67	0,05	-0,62
45,900	0,67	0,04	-0,54
45,925	0,67	0,02	-0,61
45,950	0,67	0,00	-0,69
45,975	0,67	-0,01	-0,62
46,000	0,67	-0,03	-0,61
46,025	0,67	-0,04	-0,69
46,050	0,67	-0,06	-0,62
46,075	0,67	-0,07	-0,61
46,100	0,67	-0,09	-0,69
46,125	0,66	-0,11	-0,62
46,150	0,66	-0,12	-0,62
46,175	0,66	-0,14	-0,63
46,200	0,65	-0,15	-0,55
46,225	0,65	-0,17	-0,62
46,250	0,65	-0,18	-0,57
46,275	0,64	-0,20	-1,32
46,300	0,64	-0,25	-1,29
46,325	0,63	-0,26	0,42
46,350	0,62	-0,23	0,33
46,375	0,62	-0,24	-0,42
46,400	0,61	-0,25	-0,29
46,425	0,61	-0,26	-0,07
46,450	0,60	-0,25	0,01
46,475	0,59	-0,26	-0,10
46,500	0,59	-0,26	-0,70
46,525	0,58	-0,29	-0,65
46,550	0,57	-0,29	0,90
46,575	0,56	-0,25	0,94
46,600	0,56	-0,25	0,27
46,625	0,55	-0,23	0,35
46,650	0,55	-0,23	0,27
46,675	0,54	-0,22	0,34
46,700	0,54	-0,21	0,41
46,725	0,53	-0,20	0,48
46,750	0,53	-0,19	0,55
46,775	0,52	-0,17	0,55
46,800	0,52	-0,16	0,62
46,825	0,51	-0,14	0,69
46,850	0,51	-0,12	0,69
46,875	0,51	-0,11	0,69
46,900	0,50	-0,09	0,68
46,925	0,50	-0,07	0,76
46,950	0,50	-0,05	0,76
46,975	0,50	-0,04	0,68
47,000	0,50	-0,02	0,75
47,025	0,50	0,00	0,83
47,050	0,50	0,02	0,76
47,075	0,50	0,04	0,68
47,100	0,50	0,06	0,76
47,125	0,50	0,08	0,76
47,150	0,51	0,10	0,62
47,175	0,51	0,11	0,61
47,200	0,51	0,13	0,76
47,225	0,51	0,15	0,70
47,250	0,52	0,16	0,48
47,275	0,52	0,17	0,48
47,300	0,53	0,19	0,49
47,325	0,53	0,20	0,41
47,350	0,54	0,21	0,42
47,375	0,54	0,22	0,35
47,400	0,55	0,22	0,27
47,425	0,55	0,23	0,28
47,450	0,56	0,24	0,22
47,475	0,56	0,24	0,07
47,500	0,57	0,24	0,01
47,525	0,58	0,24	0,90
47,550	0,58	0,29	0,86
47,575	0,59	0,28	-0,82
47,600	0,60	0,24	-0,94
47,625	0,60	0,24	-0,21
47,650	0,61	0,23	-0,20
47,675	0,62	0,23	-0,35
47,700	0,62	0,22	-0,20
47,725	0,63	0,22	-0,38
47,750	0,63	0,20	0,13
47,775	0,64	0,22	0,39
47,800	0,64	0,22	-1,30
47,825	0,65	0,16	-1,44
47,850	0,65	0,15	-0,54
47,875	0,65	0,13	-0,61
47,900	0,66	0,11	-0,70
47,925	0,66	0,10	-0,56
47,950	0,66	0,09	-0,47
47,975	0,66	0,07	-0,61
48,000	0,67	0,06	-0,69
48,025	0,67	0,04	-0,62
48,050	0,67	0,03	-0,54
48,075	0,67	0,01	-0,62
48,100	0,67	-0,01	-0,62
48,125	0,67	-0,02	-0,55
48,150	0,67	-0,03	-0,56
48,175	0,67	-0,05	-0,49
48,200	0,66	-0,06	-0,40
48,225	0,66	-0,07	-0,55
48,250	0,66	-0,09	-0,57
48,275	0,66	-0,10	-0,34
48,300	0,66	-0,10	-0,34
48,325	0,65	-0,11	-0,42
48,350	0,65	-0,12	-0,29
48,375	0,65	-0,13	-1,03
48,400	0,64	-0,17	-1,23
48,425	0,64	-0,19	0,55
48,450	0,64	-0,15	0,69
48,475	0,63	-0,15	-0,35
48,500	0,63	-0,17	-0,23
48,525	0,62	-0,17	0,14
48,550	0,62	-0,16	0,16
48,575	0,62	-0,16	-0,14
48,600	0,61	-0,17	-0,09
48,625	0,61	-0,16	0,21
48,650	0,60	-0,16	0,21
48,675	0,60	-0,15	0,14
48,700	0,60	-0,15	0,19
48,725	0,59	-0,14	-0,62
48,750	0,59	-0,18	-0,66
48,775	0,58	-0,18	1,03
48,800	0,58	-0,13	1,08
48,825	0,58	-0,12	0,28
48,850	0,57	-0,11	0,21
48,875	0,57	-0,11	0,20
48,900	0,57	-0,10	0,28
48,925	0,57	-0,10	0,28
48,950	0,56	-0,09	0,28
48,975	0,56	-0,08	0,27
49,000	0,56	-0,08	0,35
49,025	0,56	-0,07	0,28
49,050	0,56	-0,06	0,20
49,075	0,55	-0,06	0,28
49,100	0,55	-0,05	0,21
49,125	0,55	-0,05	0,20
49,150	0,55	-0,04	0,28
49,175	0,55	-0,03	0,28
49,200	0,55	-0,02	0,21
49,225	0,55	-0,02	0,14
49,250	0,55	-0,02	0,14
49,275	0,55	-0,01	0,13
49,300	0,55	-0,01	0,21
49,325	0,55	0,00	0,21
49,350	0,55	-2,19E-4	0,14
49,375	0,55	0,00	0,14
49,400	0,55	0,01	0,14
49,425	0,55	0,01	0,14
49,450	0,55	0,01	0,07
49,475	0,55	0,01	0,06
49,500	0,55	0,02	0,14
49,525	0,55	0,02	0,07
49,550	0,55	0,02	0,00
49,575	0,55	0,02	0,06
49,600	0,55	0,02	0,14
49,625	0,55	0,03	0,14
49,650	0,55	0,03	0,14
49,675	0,55	0,03	0,07
49,700	0,55	0,03	0,00
49,725	0,55	0,03	0,06
49,750	0,56	0,04	0,14
49,775	0,56	0,04	0,06
49,800	0,56	0,04	0,13
49,825	0,56	0,05	0,22
49,850	0,56	0,05	0,02
49,875	0,56	0,05	0,87
49,900	0,56	0,09	0,26
49,925	0,57	0,06	-0,71
49,950	0,57	0,06	0,87
49,975	0,57	0,11	0,26
50,000	0,57	0,07	-0,67
50,025	0,57	0,07	0,13
50,050	0,57	0,08	0,21
50,075	0,58	0,08	0,21
50,100	0,58	0,09	0,22
50,125	0,58	0,09	0,06
50,150	0,58	0,09	0,21
50,175	0,59	0,10	0,22
50,200	0,59	0,10	-0,01
50,225	0,59	0,10	0,20
50,250	0,59	0,11	0,29
50,275	0,60	0,12	0,07
50,300	0,60	0,12	0,06
50,325	0,60	0,12	0,14
50,350	0,61	0,12	0,14
50,375	0,61	0,13	0,07
50,400	0,61	0,13	-3,62E-13
50,425	0,61	0,13	4,06E-13
50,450	0,62	0,13	3,62E-13
50,475	0,62	0,13	0,01
50,500	0,62	0,13	-0,07
50,525	0,63	0,12	-0,06
50,550	0,63	0,12	-0,21
50,575	0,63	0,11	-0,22
50,600	0,64	0,11	0,03
50,625	0,64	0,11	-0,34
50,650	0,64	0,10	-0,36
50,675	0,64	0,10	-0,04
50,700	0,65	0,09	-0,40
50,725	0,65	0,08	-0,64
50,750	0,65	0,06	0,68
50,775	0,65	0,11	-0,06
50,800	0,66	0,06	-2,33
50,825	0,65	-0,01	-0,62
50,850	0,66	0,03	1,45
50,875	0,66	0,07	0,55
50,900	0,66	0,06	-1,32
50,925	0,66	5,15E-4	-2,19
50,950	0,66	-0,05	-1,57
50,975	0,66	-0,08	1,16
51,000	0,66	0,00	0,54
51,025	0,66	-0,05	-2,33
51,050	0,65	-0,11	-0,62
51,075	0,65	-0,08	0,41
51,100	0,65	-0,09	-0,54
51,125	0,65	-0,11	-0,77
51,150	0,64	-0,13	-0,57
51,175	0,64	-0,14	-0,34
51,200	0,64	-0,15	-0,34
51,225	0,63	-0,15	-0,34
51,250	0,63	-0,16	-0,41
51,275	0,62	-0,17	-0,48
51,300	0,62	-0,19	-0,57
51,325	0,61	-0,20	-0,36
51,350	0,61	-0,21	-0,13
51,375	0,60	-0,21	-0,21
51,400	0,60	-0,22	-0,16
51,425	0,59	-0,22	-0,88
51,450	0,59	-0,26	-0,12
51,475	0,58	-0,22	0,78
51,500	0,58	-0,22	-0,66
51,525	0,57	-0,26	0,02
51,550	0,56	-0,22	0,79
51,575	0,56	-0,22	0,21
51,600	0,55	-0,21	0,20
51,625	0,55	-0,21	0,27
51,650	0,54	-0,20	0,42
51,675	0,54	-0,19	0,35
51,700	0,53	-0,18	0,27
51,725	0,53	-0,17	0,40
51,750	0,53	-0,16	0,55
51,775	0,52	-0,15	0,55
51,800	0,52	-0,13	0,55
51,825	0,51	-0,12	0,55
51,850	0,51	-0,10	0,55
51,875	0,51	-0,09	0,62
51,900	0,51	-0,07	0,68
51,925	0,51	-0,06	0,76
51,950	0,50	-0,04	0,77
51,975	0,50	-0,02	0,62
52,000	0,50	0,00	0,68
52,025	0,50	0,02	0,83
52,050	0,50	0,04	0,76
52,075	0,51	0,05	0,69
52,100	0,51	0,07	0,62
52,125	0,51	0,08	0,61
52,150	0,51	0,10	0,76
52,175	0,51	0,12	0,70
52,200	0,52	0,14	0,55
52,225	0,52	0,15	0,62
52,250	0,53	0,17	0,63
52,275	0,53	0,18	0,42
52,300	0,53	0,19	0,33
52,325	0,54	0,20	0,48
52,350	0,54	0,21	0,49
52,375	0,55	0,22	0,35
52,400	0,56	0,23	0,28
52,425	0,56	0,24	0,21
52,450	0,57	0,24	0,09
52,475	0,57	0,24	0,90
52,500	0,58	0,29	0,93
52,525	0,59	0,29	-0,68
52,550	0,59	0,25	-0,79
52,575	0,60	0,25	-0,22
52,600	0,61	0,24	-0,07
52,625	0,61	0,24	-0,04
52,650	0,62	0,24	-0,41
52,675	0,62	0,22	-0,41
52,700	0,63	0,22	-0,42
52,725	0,63	0,20	-0,35
52,750	0,64	0,20	-0,17
52,775	0,64	0,19	-0,66
52,800	0,65	0,17	-0,08
52,825	0,65	0,19	0,25
52,850	0,66	0,18	-1,30
52,875	0,66	0,13	-1,43
52,900	0,67	0,11	-0,69
52,925	0,67	0,09	-0,62
52,950	0,67	0,08	-0,61
52,975	0,67	0,06	-0,76
53,000	0,67	0,04	-0,70
53,025	0,67	0,03	-0,54
53,050	0,67	0,01	-0,68
53,075	0,67	-0,01	-0,77
53,100	0,67	-0,03	-0,62
53,125	0,67	-0,04	-0,62
53,150	0,67	-0,06	-0,62
53,175	0,67	-0,07	-0,55
53,200	0,67	-0,08	-0,56
53,225	0,67	-0,10	-0,48
53,250	0,66	-0,11	-0,48
53,275	0,66	-0,12	-0,56
53,300	0,66	-0,14	-0,43
53,325	0,65	-0,14	-1,24
53,350	0,65	-0,20	-1,30
53,375	0,64	-0,21	0,57
53,400	0,64	-0,17	0,33
53,425	0,63	-0,19	-0,52
53,450	0,63	-0,20	0,07
53,475	0,62	-0,19	0,02
53,500	0,62	-0,20	-0,22
53,525	0,62	-0,20	-0,08
53,550	0,61	-0,20	0,14
53,575	0,61	-0,19	0,08
53,600	0,60	-0,20	-0,16
53,625	0,60	-0,20	0,19
53,650	0,59	-0,19	0,43
53,675	0,59	-0,18	0,21
53,700	0,58	-0,18	0,18
53,725	0,58	-0,17	-0,56
53,750	0,57	-0,20	-0,52
53,775	0,57	-0,20	1,18
53,800	0,56	-0,14	1,15
53,825	0,56	-0,14	0,34
53,850	0,56	-0,13	0,42
53,875	0,55	-0,12	0,27
53,900	0,55	-0,11	0,33
53,925	0,55	-0,10	0,56
53,950	0,55	-0,09	0,42
53,975	0,54	-0,08	0,34
54,000	0,54	-0,07	0,41
54,025	0,54	-0,06	0,48
54,050	0,54	-0,05	0,49
54,075	0,54	-0,03	0,34
54,100	0,54	-0,03	0,34
54,125	0,54	-0,02	0,41
54,150	0,54	-0,01	0,42
54,175	0,54	0,00	0,35
54,200	0,54	0,01	0,28
54,225	0,54	0,02	0,27
54,250	0,54	0,02	0,34
54,275	0,54	0,03	0,35
54,300	0,54	0,04	0,20
54,325	0,54	0,04	0,28
54,350	0,54	0,05	0,28
54,375	0,54	0,06	0,13
54,400	0,54	0,06	0,21
54,425	0,55	0,07	0,14
54,450	0,55	0,07	0,06
54,475	0,55	0,07	0,14
54,500	0,55	0,08	0,06
54,525	0,55	0,08	0,14
54,550	0,55	0,08	0,15
54,575	0,56	0,08	-0,07
54,600	0,56	0,08	0,00
54,625	0,56	0,08	0,07
54,650	0,56	0,08	1,46E-13
54,675	0,56	0,08	2,79E-13
54,700	0,57	0,08	0,00
54,725	0,57	0,08	-0,07
54,750	0,57	0,08	-0,08
54,775	0,57	0,08	0,07
54,800	0,57	0,08	0,01
54,825	0,58	0,08	-0,14
54,850	0,58	0,08	-0,07
54,875	0,58	0,08	-8,19E-14
54,900	0,58	0,08	1,26E-13
54,925	0,58	0,08	1,26E-13
54,950	0,59	0,08	0,00
54,975	0,59	0,08	-0,12
55,000	0,59	0,07	0,66
55,025	0,59	0,11	0,05
55,050	0,60	0,07	-0,78
55,075	0,60	0,07	0,74
55,100	0,60	0,11	-0,03
55,125	0,60	0,07	-0,74
55,150	0,60	0,07	0,07
55,175	0,60	0,07	0,00
55,200	0,61	0,07	-0,07
55,225	0,61	0,07	-0,08
55,250	0,61	0,07	0,07
55,275	0,61	0,07	0,07
55,300	0,61	0,07	0,08
55,325	0,62	0,08	-0,07
55,350	0,62	0,07	-0,07
55,375	0,62	0,07	0,00
55,400	0,62	0,07	-0,07
55,425	0,62	0,07	-0,07
55,450	0,62	0,07	0,00
55,475	0,63	0,07	0,08
55,500	0,63	0,07	-0,14
55,525	0,63	0,06	-0,06
55,550	0,63	0,07	-0,21
55,575	0,63	0,05	-0,23
55,600	0,63	0,06	0,09
55,625	0,63	0,06	-0,28
55,650	0,64	0,04	-0,30
55,675	0,64	0,04	0,02
55,700	0,64	0,04	0,71
55,725	0,64	0,08	0,53
55,750	0,64	0,07	-1,18
55,775	0,64	0,02	-1,09
55,800	0,64	0,01	-0,20
55,825	0,64	0,01	-0,35
55,850	0,64	0,00	-0,28
55,875	0,64	-0,01	-0,19
55,900	0,64	-0,01	-0,41
55,925	0,64	-0,03	-0,36
55,950	0,64	-0,03	-1,23
55,975	0,64	-0,09	-0,41
56,000	0,64	-0,05	0,68
56,025	0,64	-0,05	-1,29
56,050	0,63	-0,12	-0,55
56,075	0,63	-0,08	0,55
56,100	0,63	-0,09	-0,40
56,125	0,63	-0,10	-0,57
56,150	0,63	-0,12	-0,29
56,175	0,62	-0,12	-0,12
56,200	0,62	-0,12	-0,41
56,225	0,62	-0,14	-0,49
56,250	0,61	-0,15	-0,35
56,275	0,61	-0,15	-0,21
56,300	0,60	-0,16	-0,13
56,325	0,60	-0,16	-0,21
56,350	0,60	-0,17	-0,16
56,375	0,59	-0,17	-0,90
56,400	0,59	-0,21	-1,00
56,425	0,58	-0,22	0,68
56,450	0,58	-0,18	0,81
56,475	0,57	-0,18	4,44E-14
56,500	0,57	-0,18	5,09E-13
56,525	0,56	-0,18	-0,01
56,550	0,56	-0,18	0,13
56,575	0,55	-0,17	0,28
56,600	0,55	-0,17	0,14
56,625	0,55	-0,17	0,12
56,650	0,54	-0,16	0,34
56,675	0,54	-0,15	0,35
56,700	0,53	-0,14	0,28
56,725	0,53	-0,13	0,27
56,750	0,53	-0,13	0,40
56,775	0,53	-0,11	0,56
56,800	0,52	-0,10	0,48
56,825	0,52	-0,09	0,48
56,850	0,52	-0,08	0,55
56,875	0,52	-0,06	0,55
56,900	0,51	-0,05	0,62
56,925	0,51	-0,03	0,62
56,950	0,51	-0,02	0,55
56,975	0,51	0,00	0,62
57,000	0,51	0,01	0,69
57,025	0,51	0,03	0,69
57,050	0,51	0,05	0,62
57,075	0,52	0,06	0,55
57,100	0,52	0,07	0,61
57,125	0,52	0,09	0,69
57,150	0,52	0,11	0,62
57,175	0,53	0,12	0,55
57,200	0,53	0,14	0,55
57,225	0,53	0,15	0,55
57,250	0,54	0,16	0,48
57,275	0,54	0,17	0,48
57,300	0,54	0,19	0,49
57,325	0,55	0,20	0,34
57,350	0,55	0,21	0,29
57,375	0,56	0,21	1,11
57,400	0,57	0,26	1,06
57,425	0,57	0,27	-0,48
57,450	0,58	0,24	-0,52
57,475	0,58	0,24	0,07
57,500	0,59	0,24	0,07
57,525	0,60	0,24	-1,92E-4
57,550	0,60	0,24	1,95E-4
57,575	0,61	0,24	0,02
57,600	0,61	0,24	-0,32
57,625	0,62	0,23	0,41
57,650	0,63	0,26	0,53
57,675	0,63	0,25	-1,17
57,700	0,64	0,20	-1,14
57,725	0,64	0,20	-0,47
57,750	0,65	0,18	-0,70
57,775	0,65	0,16	-0,55
57,800	0,66	0,15	-0,47
57,825	0,66	0,14	-0,62
57,850	0,66	0,12	-0,62
57,875	0,67	0,11	-0,54
57,900	0,67	0,09	-0,69
57,925	0,67	0,07	-0,70
57,950	0,67	0,06	-0,54
57,975	0,67	0,05	-0,68
58,000	0,68	0,03	-0,77
58,025	0,68	0,01	-0,62
58,050	0,68	-0,01	-0,61
58,075	0,68	-0,02	-0,76
58,100	0,67	-0,04	-0,77
58,125	0,67	-0,06	-0,62
58,150	0,67	-0,07	-0,55
58,175	0,67	-0,09	-0,62
58,200	0,67	-0,11	-0,63
58,225	0,66	-0,12	-0,47
58,250	0,66	-0,13	-0,55
58,275	0,66	-0,15	-1,55
58,300	0,65	-0,21	-1,23
58,325	0,65	-0,21	0,66
58,350	0,64	-0,17	0,13
58,375	0,64	-0,20	-0,74
58,400	0,63	-0,21	0,00
58,425	0,63	-0,20	-0,05
58,450	0,62	-0,21	-0,35
58,475	0,62	-0,22	-0,22
58,500	0,61	-0,22	-0,08
58,525	0,61	-0,22	0,12
58,550	0,60	-0,22	-0,69
58,575	0,60	-0,26	-0,80
58,600	0,59	-0,26	0,89
58,625	0,58	-0,21	1,01
58,650	0,58	-0,21	0,28
58,675	0,57	-0,20	0,20
58,700	0,57	-0,20	0,27
58,725	0,56	-0,19	0,42
58,750	0,56	-0,18	0,34
58,775	0,55	-0,17	0,34
58,800	0,55	-0,16	0,41
58,825	0,55	-0,15	0,48
58,850	0,54	-0,14	0,56
58,875	0,54	-0,12	0,49
58,900	0,54	-0,11	0,41
58,925	0,53	-0,10	0,47
58,950	0,53	-0,09	0,62
58,975	0,53	-0,07	0,56
59,000	0,53	-0,06	0,48
59,025	0,53	-0,05	0,55
59,050	0,53	-0,03	0,55
59,075	0,52	-0,02	0,55
59,100	0,52	0,00	0,48
59,125	0,52	0,01	0,48
59,150	0,52	0,02	0,55
59,175	0,53	0,03	0,56
59,200	0,53	0,05	0,42
59,225	0,53	0,05	0,27
59,250	0,53	0,06	0,41
59,275	0,53	0,08	0,42
59,300	0,53	0,08	0,34
59,325	0,53	0,09	0,35
59,350	0,54	0,10	0,20
59,375	0,54	0,10	0,28
59,400	0,54	0,11	0,28
59,425	0,55	0,12	0,14
59,450	0,55	0,12	0,14
59,475	0,55	0,12	0,13
59,500	0,55	0,13	0,16
59,525	0,56	0,13	0,91
59,550	0,56	0,17	0,79
59,575	0,57	0,17	-0,83
59,600	0,57	0,13	-0,81
59,625	0,57	0,13	0,00
59,650	0,58	0,13	-0,06
59,675	0,58	0,13	-0,14
59,700	0,58	0,12	-0,07
59,725	0,59	0,12	0,01
59,750	0,59	0,12	-0,13
59,775	0,59	0,12	-0,29
59,800	0,59	0,11	-0,06
59,825	0,60	0,11	-0,12
59,850	0,60	0,10	-0,43
59,875	0,60	0,09	-0,13
59,900	0,61	0,10	-0,20
59,925	0,61	0,08	-0,29
59,950	0,61	0,08	-0,05
59,975	0,61	0,08	-0,28
60,000	0,61	0,07	-0,27
60,025	0,62	0,07	-0,28
60,050	0,62	0,06	-0,22
60,075	0,62	0,06	-0,06
60,100	0,62	0,05	-0,21
60,125	0,62	0,04	-0,21
60,150	0,62	0,04	-0,13
60,175	0,62	0,04	-0,21
60,200	0,62	0,03	-0,22
60,225	0,62	0,03	-0,07
60,250	0,62	0,03	-0,06
60,275	0,63	0,02	-0,14
60,300	0,63	0,02	-0,06
60,325	0,63	0,02	-0,13
60,350	0,63	0,01	-0,29
60,375	0,63	0,01	-0,08
60,400	0,63	0,01	0,08
60,425	0,63	0,01	-0,13
60,450	0,63	0,00	-0,22
60,475	0,63	0,00	-0,07
60,500	0,63	0,00	0,00
60,525	0,63	0,00	0,01
60,550	0,63	2,51E-4	-0,06
60,575	0,63	0,00	-0,14
60,600	0,63	-0,01	-0,07
60,625	0,63	-0,01	-0,06
60,650	0,63	-0,01	-0,14
60,675	0,63	-0,01	-0,14
60,700	0,63	-0,02	-0,14
60,725	0,63	-0,02	-0,14
60,750	0,63	-0,02	-0,07
60,775	0,63	-0,02	0,00
60,800	0,62	-0,02	-0,06
60,825	0,62	-0,03	-0,20
60,850	0,62	-0,03	-0,29
60,875	0,62	-0,04	-0,07
60,900	0,62	-0,04	-0,05
60,925	0,62	-0,04	-0,35
60,950	0,62	-0,06	-0,22
