Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
Zeit (s)	Position (m)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)
32,580	0,41	-0,10	0,86
32,600	0,40	-0,08	0,85
32,620	0,40	-0,06	0,97
32,640	0,40	-0,04	0,97
32,660	0,40	-0,02	0,85
32,680	0,40	-0,01	0,97
32,700	0,40	0,02	0,97
32,720	0,40	0,03	0,86
32,740	0,40	0,05	0,86
32,760	0,40	0,07	0,86
32,780	0,40	0,08	0,86
32,800	0,41	0,10	0,86
32,820	0,41	0,12	0,85
32,840	0,41	0,14	0,97
32,860	0,41	0,16	0,98
32,880	0,42	0,18	0,75
32,900	0,42	0,19	0,74
32,920	0,42	0,21	0,87
32,940	0,43	0,22	0,76
32,960	0,43	0,24	0,64
32,980	0,44	0,25	0,64
33,000	0,44	0,26	0,65
33,020	0,45	0,27	0,54
33,040	0,45	0,28	0,53
33,060	0,46	0,30	0,65
33,080	0,47	0,31	0,55
33,100	0,47	0,32	0,32
33,120	0,48	0,32	0,29
33,140	0,49	0,33	0,75
33,160	0,49	0,35	0,79
33,180	0,50	0,36	0,13
33,200	0,51	0,36	1,29
33,220	0,51	0,41	1,46
33,240	0,52	0,42	-1,07
33,260	0,53	0,37	-1,24
33,280	0,54	0,37	-0,36
33,300	0,55	0,36	0,20
33,320	0,55	0,37	0,47
33,340	0,56	0,37	-0,10
33,360	0,57	0,37	-0,20
33,380	0,57	0,37	-0,44
33,400	0,58	0,35	-0,34
33,420	0,59	0,35	-0,09
33,440	0,60	0,35	-0,43
33,460	0,60	0,34	0,85
33,480	0,61	0,38	1,19
33,500	0,62	0,38	-1,47
33,520	0,62	0,32	-1,94
33,540	0,63	0,31	-0,55
33,560	0,64	0,30	-0,52
33,580	0,64	0,28	0,53
33,600	0,65	0,32	0,94
33,620	0,66	0,32	-2,45
33,640	0,66	0,23	-2,90
33,660	0,67	0,21	-0,43
33,680	0,67	0,21	-0,39
33,700	0,67	0,19	-0,86
33,720	0,68	0,17	-0,86
33,740	0,68	0,16	-0,87
33,760	0,68	0,14	-0,74
33,780	0,69	0,13	-0,86
33,800	0,69	0,10	-0,87
33,820	0,69	0,09	-0,72
33,840	0,69	0,08	-1,09
33,860	0,69	0,05	-0,98
33,880	0,69	0,04	-0,71
33,900	0,69	0,02	-2,52
33,920	0,69	-0,06	-1,14
33,940	0,69	-0,03	2,21
33,960	0,69	0,02	-0,58
33,980	0,69	-0,05	-2,59
34,000	0,69	-0,08	-1,13
34,020	0,69	-0,09	-3,13
34,040	0,69	-0,20	-1,07
34,060	0,68	-0,14	3,97
34,080	0,68	-0,05	-0,08
34,100	0,68	-0,14	-8,18
34,120	0,68	-0,37	-1,76
34,140	0,66	-0,21	9,14
34,160	0,67	-0,01	-0,04
34,180	0,66	-0,21	-7,32
34,200	0,66	-0,30	-2,67
34,220	0,65	-0,32	0,76
34,240	0,65	-0,27	0,79
34,260	0,64	-0,29	-0,87
34,280	0,64	-0,30	-0,78
34,300	0,63	-0,32	-0,31
34,320	0,62	-0,32	-1,84
34,340	0,62	-0,39	-1,99
34,360	0,61	-0,40	1,35
34,380	0,60	-0,34	0,73
34,400	0,59	-0,37	-0,40
34,420	0,59	-0,35	0,64
34,440	0,58	-0,34	-0,63
34,460	0,57	-0,38	-0,94
34,480	0,56	-0,38	0,25
34,500	0,56	-0,37	-1,87
34,520	0,55	-0,45	-0,06
34,540	0,54	-0,37	4,05
34,560	0,54	-0,29	-1,28
34,580	0,53	-0,42	-3,24
34,600	0,52	-0,42	1,39
34,620	0,51	-0,37	1,60
34,640	0,50	-0,36	0,34
34,660	0,50	-0,35	0,09
34,680	0,49	-0,35	0,30
34,700	0,48	-0,34	0,66
34,720	0,48	-0,33	0,43
34,740	0,47	-0,32	0,42
34,760	0,46	-0,31	0,79
34,780	0,46	-0,29	-3,49
34,800	0,45	-0,45	-1,58
34,820	0,44	-0,36	8,67
34,840	0,44	-0,10	4,58
34,860	0,43	-0,17	-5,52
34,880	0,43	-0,32	-3,54
34,900	0,42	-0,31	3,57
34,920	0,42	-0,18	5,26
34,940	0,41	-0,10	1,89
34,960	0,41	-0,11	-1,10
34,980	0,41	-0,15	-0,73
35,000	0,41	-0,13	0,75
35,020	0,41	-0,12	0,86
35,040	0,40	-0,10	0,86
35,060	0,40	-0,08	0,85
35,080	0,40	-0,07	0,96
35,100	0,40	-0,04	1,09
35,120	0,40	-0,02	0,86
35,140	0,40	-0,01	0,85
35,160	0,40	0,01	1,07
35,180	0,40	0,03	1,09
35,200	0,40	0,06	0,86
35,220	0,40	0,07	0,85
35,240	0,40	0,09	1,09
35,260	0,40	0,11	0,75
35,280	0,41	0,12	0,73
35,300	0,41	0,14	1,09
35,320	0,41	0,16	0,87
35,340	0,41	0,18	0,74
35,360	0,42	0,19	0,87
35,380	0,42	0,21	0,75
35,400	0,43	0,22	0,75
35,420	0,43	0,24	0,75
35,440	0,44	0,25	0,76
35,460	0,44	0,27	0,66
35,480	0,45	0,28	0,41
35,500	0,45	0,29	0,64
35,520	0,46	0,30	0,77
35,540	0,46	0,32	0,56
35,560	0,47	0,33	0,34
35,580	0,48	0,33	-1,52
35,600	0,48	0,27	-1,65
35,620	0,49	0,26	3,73
35,640	0,50	0,41	4,54
35,660	0,51	0,45	-0,76
35,680	0,51	0,38	-0,74
35,700	0,52	0,42	0,89
35,720	0,53	0,42	-1,07
35,740	0,54	0,37	-1,25
35,760	0,54	0,37	-0,21
35,780	0,55	0,37	-0,22
35,800	0,56	0,36	-0,13
35,820	0,57	0,36	0,21
35,840	0,57	0,37	0,37
35,860	0,58	0,37	-0,18
35,880	0,59	0,36	-0,64
35,900	0,60	0,35	-0,67
35,920	0,60	0,34	-0,47
35,940	0,61	0,33	1,34
35,960	0,62	0,39	1,01
35,980	0,62	0,37	-2,19
36,000	0,63	0,30	-1,81
36,020	0,64	0,30	-0,62
36,040	0,64	0,28	-1,03
36,060	0,65	0,26	1,13
36,080	0,65	0,32	-0,45
36,100	0,66	0,24	-4,27
36,120	0,66	0,15	-1,14
36,140	0,67	0,19	2,19
36,160	0,67	0,24	0,80
36,180	0,68	0,23	-2,16
36,200	0,68	0,15	-2,17
36,220	0,68	0,14	-0,74
36,240	0,69	0,12	-0,85
36,260	0,69	0,11	-0,97
36,280	0,69	0,08	-0,99
36,300	0,69	0,07	-0,74
36,320	0,69	0,05	-0,84
36,340	0,69	0,03	-1,07
36,360	0,69	0,01	-1,10
36,380	0,69	-0,01	-0,89
36,400	0,69	-0,02	-0,49
36,420	0,69	-0,03	-0,95
36,440	0,69	-0,06	-1,23
36,460	0,69	-0,08	-0,73
36,480	0,69	-0,09	-0,97
36,500	0,69	-0,12	-1,00
36,520	0,68	-0,13	-0,64
36,540	0,68	-0,14	-0,74
36,560	0,68	-0,16	-0,87
36,580	0,67	-0,18	-0,64
36,600	0,67	-0,19	-1,93
36,620	0,67	-0,26	-2,28
36,640	0,66	-0,28	0,44
36,660	0,66	-0,24	0,44
36,680	0,65	-0,26	-0,89
36,700	0,65	-0,27	-0,54
36,720	0,64	-0,28	-0,54
36,740	0,63	-0,30	-0,54
36,760	0,63	-0,30	-0,42
36,780	0,62	-0,31	-1,81
36,800	0,62	-0,38	-2,28
36,820	0,61	-0,40	0,46
36,840	0,60	-0,36	1,51
36,860	0,59	-0,34	0,15
36,880	0,59	-0,35	-0,45
36,900	0,58	-0,36	-0,24
36,920	0,57	-0,36	0,11
36,940	0,56	-0,36	0,12
36,960	0,56	-0,36	-1,52E-12
36,980	0,55	-0,36	1,59E-12
37,000	0,54	-0,36	0,09
37,020	0,54	-0,35	-1,18
37,040	0,53	-0,40	-1,48
37,060	0,52	-0,41	1,16
37,080	0,51	-0,36	1,59
37,100	0,50	-0,35	0,43
37,120	0,50	-0,34	0,44
37,140	0,49	-0,33	0,33
37,160	0,48	-0,33	0,19
37,180	0,48	-0,32	0,53
37,200	0,47	-0,31	0,67
37,220	0,47	-0,30	0,31
37,240	0,46	-0,29	0,52
37,260	0,45	-0,28	0,77
37,280	0,45	-0,26	0,53
37,300	0,44	-0,25	0,63
37,320	0,44	-0,24	0,87
37,340	0,43	-0,22	0,76
37,360	0,43	-0,21	0,65
37,380	0,43	-0,19	0,64
37,400	0,42	-0,18	0,75
37,420	0,42	-0,16	0,86
37,440	0,42	-0,15	0,85
37,460	0,41	-0,13	0,97
37,480	0,41	-0,11	0,87
37,500	0,41	-0,10	
