Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
Zeit (s)	Position (m)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)
32,340	0,49	3,17	137,07
32,360	0,60	2,52	-84,21
32,380	0,59	-0,19	-67,07
32,400	0,60	-0,16	10,48
32,420	0,58	0,22	11,16
32,440	0,61	0,29	-21,45
32,460	0,59	-0,63	-3,88
32,480	0,58	0,13	-50,31
32,500	0,60	-2,65	-15,44
32,520	0,47	-0,49	132,09
32,540	0,58	2,64	12,42
32,560	0,58	0,01	-81,81
32,580	0,58	-0,63	-13,39
32,600	0,55	-0,52	-48,13
32,620	0,56	-2,56	19,48
32,640	0,45	0,26	62,96
32,660	0,57	-0,04	-19,07
32,680	0,45	-0,51	49,71
32,700	0,55	1,95	-45,36
32,720	0,53	-2,32	-50,03
32,740	0,45	-0,05	104,64
32,760	0,53	1,86	-47,02
32,780	0,53	-1,94	-104,84
32,800	0,45	-2,33	81,86
32,820	0,44	1,34	106,85
32,840	0,50	1,94	-28,77
32,860	0,51	0,19	-56,41
32,880	0,51	-0,31	-10,06
32,900	0,50	-0,21	3,82
32,920	0,50	-0,16	-3,55
32,940	0,50	-0,36	-0,19
32,960	0,49	-0,17	-1,59
32,980	0,49	-0,42	-13,48
33,000	0,47	-0,71	10,79
33,020	0,46	0,01	30,36
33,040	0,47	0,51	4,24
33,060	0,48	0,18	-17,07
33,080	0,48	-0,17	-11,70
33,100	0,47	-0,29	4,38
33,120	0,47	6,12E-4	10,66
33,140	0,47	0,14	-2,96
33,160	0,47	-0,12	-4,21
33,180	0,47	-0,03	4,98
33,200	0,47	0,08	-3,90
33,220	0,47	-0,18	-6,19
33,240	0,46	-0,17	9,98
33,260	0,47	0,22	9,60
33,280	0,47	0,22	-6,33
33,300	0,47	-0,04	-3,71
33,320	0,47	0,07	5,84
33,340	0,48	0,20	0,36
33,360	0,48	0,08	-2,18
33,380	0,48	0,11	1,71
33,400	0,48	0,15	0,38
33,420	0,49	0,12	-2,41
33,440	0,49	0,06	1,27
33,460	0,49	0,18	5,18
33,480	0,50	0,26	0,12
33,500	0,50	0,18	-1,88
33,520	0,50	0,19	0,54
33,540	0,51	0,20	0,56
33,560	0,51	0,21	0,24
33,580	0,52	0,21	-0,21
33,600	0,52	0,20	1,26
33,620	0,52	0,26	1,80
33,640	0,53	0,27	-0,84
33,660	0,53	0,23	-1,15
33,680	0,54	0,23	-0,10
33,700	0,54	0,22	-0,22
33,720	0,55	0,22	-0,13
33,740	0,55	0,22	0,18
33,760	0,56	0,23	0,70
33,780	0,56	0,25	0,12
33,800	0,57	0,23	-1,54
33,820	0,57	0,18	-1,07
33,840	0,57	0,19	-0,84
33,860	0,58	0,15	-4,41
33,880	0,58	0,01	2,12
33,900	0,58	0,24	8,95
33,920	0,59	0,37	-2,21
33,940	0,59	0,15	-6,12
33,960	0,60	0,13	0,69
33,980	0,60	0,18	0,26
34,000	0,60	0,14	-1,74
34,020	0,60	0,11	-0,07
34,040	0,61	0,13	-0,42
34,060	0,61	0,09	-1,92
34,080	0,61	0,06	-0,80
34,100	0,61	0,06	-0,23
34,120	0,61	0,05	0,01
34,140	0,61	0,06	0,06
34,160	0,61	0,05	-1,98
34,180	0,61	-0,02	-1,53
34,200	0,61	-0,01	0,16
34,220	0,61	-0,02	-0,51
34,240	0,61	-0,03	-0,79
34,260	0,61	-0,05	-1,66
34,280	0,61	-0,10	-1,17
34,300	0,61	-0,09	0,03
34,320	0,61	-0,10	-0,30
34,340	0,61	-0,11	-0,53
34,360	0,60	-0,12	-0,67
34,380	0,60	-0,13	-0,30
34,400	0,60	-0,13	-0,61
34,420	0,60	-0,16	-1,13
34,440	0,59	-0,18	-0,34
34,460	0,59	-0,17	-1,49
34,480	0,58	-0,24	-1,94
34,500	0,58	-0,25	0,84
34,520	0,57	-0,20	1,09
34,540	0,57	-0,21	1,08
34,560	0,57	-0,16	-0,24
34,580	0,56	-0,22	-2,89
34,600	0,56	-0,27	-0,33
34,620	0,55	-0,23	1,27
34,640	0,55	-0,22	0,13
34,660	0,54	-0,22	-0,22
34,680	0,54	-0,23	-0,13
34,700	0,53	-0,23	0,22
34,720	0,53	-0,22	0,12
34,740	0,53	-0,22	-0,02
34,760	0,52	-0,22	0,20
34,780	0,52	-0,22	0,44
34,800	0,51	-0,21	0,33
34,820	0,51	-0,20	0,22
34,840	0,50	-0,20	0,20
34,860	0,50	-0,19	0,42
34,880	0,50	-0,18	0,55
34,900	0,49	-0,17	0,43
34,920	0,49	-0,16	0,43
34,940	0,49	-0,16	0,41
34,960	0,48	-0,15	0,75
34,980	0,48	-0,13	0,88
35,000	0,48	-0,11	0,65
35,020	0,48	-0,10	0,54
35,040	0,47	-0,09	0,51
35,060	0,47	-0,08	0,98
35,080	0,47	-0,05	0,88
35,100	0,47	-0,04	0,52
35,120	0,47	-0,03	0,75
35,140	0,47	-0,01	0,76
35,160	0,47	-8,80E-4	0,64
35,180	0,47	0,01	0,63
35,200	0,47	0,02	0,86
35,220	0,47	0,05	0,87
35,240	0,47	0,06	0,64
35,260	0,47	0,07	0,75
35,280	0,47	0,09	0,77
35,300	0,48	0,10	0,54
35,320	0,48	0,11	0,55
35,340	0,48	0,12	0,28
35,360	0,48	0,12	0,81
35,380	0,49	0,16	1,58
35,400	0,49	0,19	0,44
35,420	0,49	0,17	0,20
35,440	0,50	0,19	0,44
35,460	0,50	0,19	0,31
35,480	0,50	0,21	0,61
35,500	0,51	0,22	-0,48
35,520	0,51	0,19	0,02
35,540	0,52	0,22	3,02
35,560	0,52	0,31	0,02
35,580	0,53	0,22	-3,75
35,600	0,53	0,16	2,17
35,620	0,54	0,31	2,21
35,640	0,54	0,25	-1,97
35,660	0,55	0,23	1,60
35,680	0,55	0,31	-1,02
35,700	0,56	0,19	-2,04
35,720	0,56	0,23	1,22
35,740	0,57	0,23	-3,47
35,760	0,57	0,09	-4,81
35,780	0,57	0,04	0,12
35,800	0,57	0,09	5,44
35,820	0,57	0,26	7,68
35,840	0,58	0,40	3,39
35,860	0,59	0,40	-4,16
35,880	0,60	0,23	-6,15
35,900	0,60	0,15	-1,68
35,920	0,60	0,17	-2,29
35,940	0,61	0,06	-0,91
35,960	0,61	0,13	3,98
35,980	0,61	0,22	0,14
36,000	0,61	0,14	-3,05
36,020	0,62	0,10	-1,24
36,040	0,62	0,09	-0,49
36,060	0,62	0,08	-1,12
36,080	0,62	0,04	-0,56
36,100	0,62	0,05	-0,24
36,120	0,62	0,03	-1,16
36,140	0,62	0,01	-1,42
36,160	0,62	-0,02	-1,25
36,180	0,62	-0,04	-0,45
36,200	0,62	-0,04	0,03
36,220	0,62	-0,04	-3,05
36,240	0,62	-0,16	-1,76
36,260	0,61	-0,11	4,38
36,280	0,62	0,01	-1,46
36,300	0,61	-0,17	-6,66
36,320	0,61	-0,26	2,27
36,340	0,60	-0,08	5,55
36,360	0,61	-0,03	-4,41
36,380	0,60	-0,26	-6,40
36,400	0,59	-0,29	2,11
36,420	0,59	-0,17	4,31
36,440	0,59	-0,12	0,57
36,460	0,59	-0,15	-4,18
36,480	0,58	-0,28	-1,85
36,500	0,58	-0,22	1,32
36,520	0,57	-0,23	-0,21
36,540	0,57	-0,23	-3,08
36,560	0,56	-0,35	-4,29
36,580	0,55	-0,40	5,60
36,600	0,55	-0,13	6,17
36,620	0,55	-0,16	-3,06
36,640	0,54	-0,25	-2,55
36,660	0,54	-0,26	-0,03
36,680	0,53	-0,25	0,33
36,700	0,53	-0,25	0,22
36,720	0,52	-0,25	0,10
36,740	0,52	-0,24	0,37
36,760	0,51	-0,23	-1,80
36,780	0,51	-0,31	-2,58
36,800	0,50	-0,33	1,98
36,820	0,49	-0,23	3,05
36,840	0,49	-0,21	0,99
36,860	0,49	-0,19	0,64
36,880	0,48	-0,19	0,73
36,900	0,48	-0,16	1,13
36,920	0,48	-0,14	0,38
36,940	0,47	-0,15	-0,47
36,960	0,47	-0,16	0,11
36,980	0,47	-0,15	1,76
37,000	0,46	-0,09	3,10
37,020	0,46	-0,02	0,18
37,040	0,46	-0,08	-2,90
37,060	0,46	-0,14	0,42
37,080	0,46	-0,07	2,45
37,100	0,46	-0,04	1,20
37,120	0,46	-0,02	0,98
37,140	0,46	-8,54E-4	0,74
37,160	0,46	0,01	0,85
37,180	0,46	0,03	2,82
37,200	0,46	0,12	2,70
37,220	0,46	0,14	-0,96
37,240	0,46	0,09	-1,18
37,260	0,46	0,09	0,52
37,280	0,47	0,11	0,74
37,300	0,47	0,12	0,87
37,320	0,47	0,14	0,65
37,340	0,47	0,15	0,53
37,360	0,48	0,16	0,64
37,380	0,48	0,18	0,64
37,400	0,48	0,19	0,75
37,420	0,49	0,21	0,78
37,440	0,49	0,22	0,34
37,460	0,50	0,22	0,08
37,480	0,50	0,22	0,54
37,500	0,51	0,24	0,56
37,520	0,51	0,24	0,21
37,540	0,52	0,25	0,24
37,560	0,52	0,25	1,50
37,580	0,53	0,31	0,08
37,600	0,53	0,26	-1,26
37,620	0,54	0,26	1,39
37,640	0,54	0,31	0,09
37,660	0,55	0,26	-1,27
37,680	0,55	0,26	0,02
37,700	0,56	0,26	-0,24
37,720	0,56	0,25	0,12
37,740	0,57	0,27	0,06
37,760	0,58	0,25	-0,80
37,780	0,58	0,24	-0,21
37,800	0,58	0,25	-0,15
37,820	0,59	0,23	-1,01
37,840	0,59	0,21	-0,45
37,860	0,60	0,21	-0,18
37,880	0,60	0,20	-0,67
37,900	0,61	0,18	-0,28
37,920	0,61	0,19	-0,72
37,940	0,61	0,16	-1,14
37,960	0,62	0,14	-0,36
37,980	0,62	0,14	0,21
38,000	0,62	0,15	-1,00
38,020	0,62	0,10	-2,11
38,040	0,63	0,07	8,89E-4
38,060	0,63	0,10	0,17
38,080	0,63	0,07	-1,87
38,100	0,63	0,03	-1,51
38,120	0,63	0,01	-0,22
38,140	0,63	0,02	-0,02
38,160	0,63	0,01	-1,02
38,180	0,63	-0,02	-1,79
38,200	0,63	-0,06	-1,07
38,220	0,63	-0,07	0,17
38,240	0,63	-0,05	-0,41
38,260	0,63	-0,08	-2,02
38,280	0,62	-0,13	-1,06
38,300	0,62	-0,12	0,12
38,320	0,62	-0,13	-1,38
38,340	0,62	-0,18	-0,40
38,360	0,61	-0,15	0,68
38,380	0,61	-0,15	-1,08
38,400	0,61	-0,19	-1,11
38,420	0,60	-0,20	-0,65
38,440	0,60	-0,21	-0,50
38,460	0,59	-0,22	-2,38
38,480	0,59	-0,31	-2,75
38,500	0,58	-0,33	3,72
38,520	0,58	-0,16	1,86
38,540	0,58	-0,25	-2,91
38,560	0,57	-0,28	-0,04
38,580	0,56	-0,25	-1,04
38,600	0,56	-0,32	-0,21
38,620	0,55	-0,26	1,29
38,640	0,55	-0,27	-0,12
38,660	0,54	-0,27	1,18E-12
38,680	0,54	-0,27	-0,01
38,700	0,53	-0,27	0,10
38,720	0,52	-0,26	0,22
38,740	0,52	-0,26	0,21
38,760	0,51	-0,25	0,32
38,780	0,51	-0,25	0,33
38,800	0,50	-0,24	0,20
38,820	0,50	-0,24	0,42
38,840	0,50	-0,22	0,55
38,860	0,49	-0,22	0,42
38,880	0,49	-0,21	0,65
38,900	0,48	-0,19	0,66
38,920	0,48	-0,18	0,42
38,940	0,48	-0,17	0,64
38,960	0,47	-0,16	0,75
38,980	0,47	-0,14	0,75
39,000	0,47	-0,13	0,76
39,020	0,46	-0,11	0,63
39,040	0,46	-0,10	0,85
39,060	0,46	-0,08	0,98
39,080	0,46	-0,06	0,76
39,100	0,46	-0,05	0,64
39,120	0,46	-0,04	0,75
39,140	0,46	-0,02	0,86
39,160	0,46	0,00	0,86
39,180	0,46	0,02	0,87
39,200	0,46	0,03	0,75
39,220	0,46	0,05	0,85
39,240	0,46	0,07	0,98
39,260	0,46	0,09	0,76
39,280	0,46	0,10	0,64
39,300	0,46	0,11	0,64
39,320	0,47	0,12	0,75
39,340	0,47	0,14	0,76
39,360	0,47	0,15	0,64
39,380	0,48	0,17	0,64
39,400	0,48	0,18	0,64
39,420	0,48	0,19	0,65
39,440	0,49	0,21	0,54
39,460	0,49	0,21	0,42
39,480	0,49	0,22	0,54
39,500	0,50	0,24	0,44
39,520	0,50	0,24	0,21
39,540	0,51	0,24	0,21
39,560	0,51	0,25	0,22
39,580	0,52	0,25	0,01
39,600	0,52	0,25	1,49
39,620	0,53	0,31	0,42
39,640	0,54	0,27	-2,77
39,660	0,54	0,20	1,30
39,680	0,54	0,32	1,39
39,700	0,55	0,26	-1,71
39,720	0,56	0,25	1,16
39,740	0,56	0,30	0,11
39,760	0,57	0,25	-1,46
39,780	0,57	0,25	-0,55
39,800	0,58	0,23	-0,33
39,820	0,58	0,23	-0,19
39,840	0,59	0,22	-0,55
39,860	0,59	0,21	-0,44
39,880	0,59	0,21	-0,31
39,900	0,60	0,20	-0,41
39,920	0,60	0,19	-0,63
39,940	0,61	0,17	-0,89
39,960	0,61	0,16	-0,57
39,980	0,61	0,15	-0,02
40,000	0,62	0,15	-1,02
40,020	0,62	0,11	-1,87
40,040	0,62	0,08	0,03
40,060	0,62	0,11	-0,24
40,080	0,62	0,07	-1,22
40,100	0,63	0,06	-0,70
40,120	0,63	0,04	-1,38
40,140	0,63	0,01	-0,33
40,160	0,63	0,03	-0,12
40,180	0,63	0,00	-1,30
40,200	0,63	-0,02	-1,21
40,220	0,63	-0,05	-0,85
40,240	0,63	-0,06	-0,93
40,260	0,62	-0,08	-1,51
40,280	0,62	-0,12	-0,15
40,300	0,62	-0,09	0,49
40,320	0,62	-0,10	-1,51
40,340	0,62	-0,15	-1,63
40,360	0,61	-0,16	-0,13
40,380	0,61	-0,15	0,20
40,400	0,61	-0,16	-0,84
40,420	0,60	-0,19	-2,55
40,440	0,60	-0,26	-1,98
40,460	0,59	-0,27	2,60
40,480	0,59	-0,15	2,83
40,500	0,59	-0,15	-3,12
40,520	0,58	-0,28	-2,06
40,540	0,58	-0,24	2,56
40,560	0,57	-0,18	-1,29
40,580	0,57	-0,29	-2,99
40,600	0,56	-0,30	0,96
40,620	0,56	-0,25	1,15
40,640	0,55	-0,25	0,23
40,660	0,55	-0,24	0,02
40,680	0,54	-0,25	-0,24
40,700	0,54	-0,25	0,10
40,720	0,53	-0,25	0,22
40,740	0,53	-0,24	0,11
40,760	0,52	-0,24	0,08
40,780	0,52	-0,24	0,44
40,800	0,51	-0,22	0,33
40,820	0,51	-0,22	0,22
40,840	0,50	-0,21	0,21
40,860	0,50	-0,22	-1,34
40,880	0,49	-0,27	-0,85
40,900	0,49	-0,25	2,16
40,920	0,48	-0,18	2,12
40,940	0,48	-0,16	1,01
40,960	0,48	-0,14	0,35
40,980	0,48	-0,15	-0,06
41,000	0,47	-0,14	1,00
41,020	0,47	-0,11	-1,05
41,040	0,47	-0,19	-3,57
41,060	0,46	-0,25	3,43
41,080	0,46	-0,05	7,45
41,100	0,46	0,04	1,96
41,120	0,46	0,03	0,06
41,140	0,46	0,05	-2,59
41,160	0,46	-0,07	-2,66
41,180	0,46	-0,06	2,02
41,200	0,46	0,01	2,41
41,220	0,46	0,04	1,64
41,240	0,46	0,07	2,94
41,260	0,46	0,15	2,48
41,280	0,47	0,17	0,68
41,300	0,47	0,18	0,21
41,320	0,47	0,18	-1,43
41,340	0,48	0,12	-1,08
41,360	0,48	0,14	0,65
41,380	0,48	0,15	0,54
41,400	0,48	0,16	0,54
41,420	0,49	0,17	0,54
41,440	0,49	0,18	0,43
41,460	0,50	0,19	0,43
41,480	0,50	0,20	0,43
41,500	0,50	0,21	0,45
41,520	0,51	0,21	0,21
41,540	0,51	0,21	0,21
41,560	0,52	0,22	0,35
41,580	0,52	0,23	-0,10
41,600	0,52	0,22	1,37
41,620	0,53	0,28	0,42
41,640	0,54	0,24	-2,76
41,660	0,54	0,17	1,18
41,680	0,54	0,28	1,59
41,700	0,55	0,24	-2,86
41,720	0,55	0,17	0,86
41,740	0,56	0,27	2,77
41,760	0,56	0,28	-2,68
41,780	0,57	0,16	-3,21
41,800	0,57	0,15	2,37
41,820	0,57	0,26	1,29
41,840	0,58	0,20	-3,22
41,860	0,58	0,13	0,76
41,880	0,59	0,23	2,39
41,900	0,59	0,23	-2,07
41,920	0,59	0,15	-1,86
41,940	0,60	0,15	-0,06
41,960	0,60	0,15	-0,62
41,980	0,60	0,13	-1,01
42,000	0,61	0,11	-0,46
42,020	0,61	0,11	-0,01
42,040	0,61	0,11	-1,13
42,060	0,61	0,06	-1,82
42,080	0,61	0,03	-0,59
42,100	0,61	0,04	0,01
42,120	0,61	0,03	-0,07
42,140	0,61	0,04	-0,41
42,160	0,62	0,02	-1,95
42,180	0,62	-0,04	-1,90
42,200	0,61	-0,06	0,34
42,220	0,61	-0,03	0,23
42,240	0,61	-0,05	-1,32
42,260	0,61	-0,08	-1,00
42,280	0,61	-0,09	-0,65
42,300	0,61	-0,11	-0,56
42,320	0,61	-0,11	-0,29
42,340	0,60	-0,12	-0,76
42,360	0,60	-0,14	-0,67
42,380	0,60	-0,15	-0,30
42,400	0,59	-0,15	-0,53
42,420	0,59	-0,17	-0,66
42,440	0,59	-0,18	-0,45
42,460	0,58	-0,18	-0,22
42,480	0,58	-0,19	-0,22
42,500	0,58	-0,19	-0,20
42,520	0,57	-0,20	-0,34
42,540	0,57	-0,21	-1,63
42,560	0,56	-0,26	-0,19
42,580	0,56	-0,21	2,56
42,600	0,56	-0,16	0,21
42,620	0,55	-0,21	-2,67
42,640	0,55	-0,27	-1,82
42,660	0,54	-0,28	2,45
42,680	0,54	-0,17	3,18
42,700	0,53	-0,15	-2,13
42,720	0,53	-0,25	-2,65
42,740	0,52	-0,26	1,27
42,760	0,52	-0,20	1,60
42,780	0,52	-0,19	0,33
42,800	0,51	-0,19	0,20
42,820	0,51	-0,19	0,42
42,840	0,50	-0,17	0,56
42,860	0,50	-0,16	0,22
42,880	0,50	-0,16	0,18
42,900	0,50	-0,16	0,64
42,920	0,49	-0,14	0,77
42,940	0,49	-0,13	0,54
42,960	0,49	-0,12	0,53
42,980	0,48	-0,10	0,65
43,000	0,48	-0,09	0,65
43,020	0,48	-0,08	0,65
43,040	0,48	-0,07	0,65
43,060	0,48	-0,05	0,65
43,080	0,48	-0,04	0,64
43,100	0,48	-0,03	0,75
43,120	0,48	-0,01	0,76
43,140	0,48	0,00	0,64
43,160	0,48	0,02	0,64
43,180	0,48	0,03	0,75
43,200	0,48	0,05	0,77
43,220	0,48	0,06	0,53
43,240	0,48	0,07	0,64
43,260	0,48	0,09	0,77
43,280	0,48	0,10	0,43
43,300	0,49	0,10	0,41
43,320	0,49	0,11	0,76
43,340	0,49	0,13	0,66
43,360	0,49	0,14	0,43
43,380	0,50	0,15	0,43
43,400	0,50	0,16	0,42
43,420	0,50	0,17	0,54
43,440	0,51	0,18	0,45
43,460	0,51	0,18	0,21
43,480	0,51	0,19	0,33
43,500	0,52	0,20	0,23
43,520	0,52	0,20	-0,01
43,540	0,52	0,20	0,08
43,560	0,53	0,20	0,44
43,580	0,53	0,21	0,37
43,600	0,54	0,22	-0,32
43,620	0,54	0,20	-0,36
43,640	0,55	0,20	0,00
43,660	0,55	0,20	1,51
43,680	0,55	0,26	0,23
43,700	0,56	0,21	-2,99
43,720	0,56	0,14	-0,54
43,740	0,57	0,19	1,24
43,760	0,57	0,19	-2,51
43,780	0,57	0,09	-0,84
43,800	0,57	0,16	1,67
43,820	0,58	0,16	2,28
43,840	0,58	0,25	2,36
43,860	0,59	0,25	-2,96
43,880	0,59	0,13	-5,14
43,900	0,60	0,04	-3,07
43,920	0,59	0,01	2,99
43,940	0,60	0,16	4,99
43,960	0,60	0,21	0,64
43,980	0,60	0,19	-3,32
44,000	0,61	0,08	-3,67
44,020	0,61	0,04	-0,82
44,040	0,61	0,04	0,26
44,060	0,61	0,05	-3,03
44,080	0,61	-0,08	-1,85
44,100	0,61	-0,02	4,10
44,120	0,61	0,09	0,31
44,140	0,61	-0,01	-5,21
44,160	0,61	-0,12	-0,97
44,180	0,60	-0,05	3,40
44,200	0,61	0,01	-1,28
44,220	0,60	-0,10	-2,91
44,240	0,60	-0,10	-0,21
44,260	0,60	-0,11	-0,32
44,280	0,60	-0,12	-0,32
44,300	0,60	-0,12	-0,30
44,320	0,59	-0,13	-0,52
44,340	0,59	-0,14	-2,18
44,360	0,59	-0,21	-2,08
44,380	0,58	-0,22	1,08
44,400	0,58	-0,17	1,19
44,420	0,58	-0,18	-0,32
44,440	0,57	-0,18	-0,43
44,460	0,57	-0,19	0,97
44,480	0,56	-0,15	1,16
44,500	0,56	-0,15	-1,29
44,520	0,56	-0,20	-2,79
44,540	0,55	-0,26	-1,71
44,560	0,55	-0,27	2,47
44,580	0,54	-0,16	2,88
44,600	0,54	-0,15	-1,07
44,620	0,54	-0,20	-2,80
44,640	0,53	-0,26	-1,51
44,660	0,53	-0,26	1,55
44,680	0,52	-0,20	1,08
44,700	0,52	-0,22	-0,52
44,720	0,51	-0,22	0,74
44,740	0,51	-0,19	0,99
44,760	0,51	-0,18	0,75
44,780	0,50	-0,16	0,95
44,800	0,50	-0,14	-0,32
44,820	0,50	-0,17	-0,29
44,840	0,49	-0,16	-0,85
44,860	0,49	-0,21	-1,20
44,880	0,48	-0,20	2,38
44,900	0,48	-0,11	2,30
44,920	0,48	-0,11	-0,04
44,940	0,48	-0,11	0,59
44,960	0,48	-0,09	1,41
44,980	0,47	-0,06	1,21
45,000	0,47	-0,04	0,79
45,020	0,47	-0,03	1,96
45,040	0,47	0,04	1,80
45,060	0,47	0,05	-1,12
45,080	0,47	-0,01	-0,52
45,100	0,47	0,03	0,91
45,120	0,48	0,03	0,05
45,140	0,48	0,03	0,95
45,160	0,48	0,07	1,25
45,180	0,48	0,08	0,20
45,200	0,48	0,08	0,39
45,220	0,48	0,09	0,97
45,240	0,48	0,11	1,01
45,260	0,49	0,13	0,33
45,280	0,49	0,13	0,18
45,300	0,49	0,14	0,76
45,320	0,49	0,16	0,66
45,340	0,50	0,17	0,44
45,360	0,50	0,18	0,32
45,380	0,50	0,18	0,32
45,400	0,51	0,19	0,32
45,420	0,51	0,19	0,31
45,440	0,52	0,20	0,45
45,460	0,52	0,21	0,23
45,480	0,52	0,21	-0,01
45,500	0,53	0,21	0,12
45,520	0,53	0,22	0,06
45,540	0,54	0,21	-0,64
45,560	0,54	0,19	-2,39
45,580	0,54	0,12	0,82
45,600	0,55	0,22	3,15
45,620	0,55	0,24	-1,76
45,640	0,56	0,15	-1,28
45,660	0,56	0,19	-1,42
45,680	0,56	0,10	-1,47
45,700	0,56	0,13	2,33
45,720	0,57	0,19	2,74
45,740	0,57	0,24	2,31
45,760	0,58	0,28	-1,29
45,780	0,58	0,19	-0,13
45,800	0,59	0,28	3,32
45,820	0,59	0,32	-1,85
45,840	0,60	0,20	-4,56
45,860	0,60	0,14	-1,20
45,880	0,60	0,15	-0,93
45,900	0,61	0,10	-1,34
45,920	0,61	0,10	-2,14
45,940	0,61	0,02	-1,12
45,960	0,61	0,06	1,02
45,980	0,61	0,06	-2,44
46,000	0,61	-0,04	0,05
46,020	0,61	0,06	-2,71
46,040	0,61	-0,15	-8,91
46,060	0,61	-0,30	4,70
46,080	0,60	0,04	15,37
46,100	0,61	0,32	3,15
46,120	0,62	0,16	-9,48
46,140	0,61	-0,06	-5,68
46,160	0,61	-0,06	-0,62
46,180	0,61	-0,08	-1,00
46,200	0,61	-0,10	-0,64
46,220	0,61	-0,11	-0,78
46,240	0,60	-0,13	-0,47
46,260	0,60	-0,13	0,07
46,280	0,60	-0,13	-0,81
46,300	0,60	-0,16	-1,47
46,320	0,59	-0,19	-0,45
46,340	0,59	-0,18	-1,73
46,360	0,59	-0,26	-0,49
46,380	0,58	-0,20	3,31
46,400	0,58	-0,13	-0,40
46,420	0,57	-0,21	-2,32
46,440	0,57	-0,22	-0,10
46,460	0,57	-0,22	-0,22
46,480	0,56	-0,23	-0,12
46,500	0,56	-0,22	0,12
46,520	0,55	-0,22	-1,62
46,540	0,55	-0,29	0,02
46,560	0,54	-0,22	-1,76
46,580	0,54	-0,36	-1,75
46,600	0,53	-0,29	6,50
46,620	0,53	-0,10	1,62
46,640	0,52	-0,23	-3,14
46,660	0,52	-0,22	0,22
46,680	0,51	-0,22	0,20
46,700	0,51	-0,22	0,44
46,720	0,50	-0,20	0,34
46,740	0,50	-0,20	0,08
46,760	0,50	-0,20	0,42
46,780	0,49	-0,19	0,65
46,800	0,49	-0,17	0,65
46,820	0,49	-0,16	0,55
46,840	0,48	-0,15	0,42
46,860	0,48	-0,14	0,53
46,880	0,48	-0,13	0,65
46,900	0,47	-0,12	0,64
46,920	0,47	-0,10	0,75
46,940	0,47	-0,09	0,76
46,960	0,47	-0,07	0,64
46,980	0,47	-0,06	0,75
47,000	0,47	-0,04	0,75
47,020	0,47	-0,03	0,75
47,040	0,47	-0,01	0,87
47,060	0,47	0,00	0,65
47,080	0,47	0,01	0,52
47,100	0,47	0,02	0,85
47,120	0,47	0,05	0,99
47,140	0,47	0,06	0,64
47,160	0,47	0,07	0,64
47,180	0,47	0,09	0,76
47,200	0,47	0,10	0,64
47,220	0,47	0,11	0,76
47,240	0,48	0,13	0,65
47,260	0,48	0,14	0,52
47,280	0,48	0,15	0,76
47,300	0,49	0,17	0,67
47,320	0,49	0,18	0,31
47,340	0,49	0,18	0,42
47,360	0,50	0,20	0,54
47,380	0,50	0,21	0,43
47,400	0,51	0,21	0,44
47,420	0,51	0,22	0,33
47,440	0,51	0,23	0,21
47,460	0,52	0,23	0,33
47,480	0,52	0,24	0,23
47,500	0,53	0,24	-0,01
47,520	0,53	0,24	0,11
47,540	0,54	0,24	0,12
47,560	0,54	0,25	-0,11
47,580	0,55	0,24	-0,22
47,600	0,55	0,24	1,40
47,620	0,56	0,30	0,00
47,640	0,56	0,24	-1,72
47,660	0,57	0,23	1,30
47,680	0,57	0,29	-0,08
47,700	0,58	0,22	-1,96
47,720	0,58	0,21	-0,22
47,740	0,59	0,22	-0,07
47,760	0,59	0,21	-0,54
47,780	0,59	0,19	-0,54
47,800	0,60	0,19	-0,54
47,820	0,60	0,17	-0,54
47,840	0,61	0,16	-0,54
47,860	0,61	0,15	-0,56
47,880	0,61	0,14	-0,26
47,900	0,61	0,14	-0,96
47,920	0,62	0,10	-1,12
47,940	0,62	0,10	-0,52
47,960	0,62	0,08	-0,77
47,980	0,62	0,06	-0,52
48,000	0,62	0,06	-0,72
48,020	0,62	0,04	-1,09
48,040	0,63	0,02	-0,87
48,060	0,63	0,00	-0,76
48,080	0,63	-0,01	-0,64
48,100	0,62	-0,02	-0,74
48,120	0,62	-0,04	-0,87
48,140	0,62	-0,06	-0,74
48,160	0,62	-0,07	-0,87
48,180	0,62	-0,09	-0,78
48,200	0,62	-0,10	-0,39
48,220	0,62	-0,11	-0,85
48,240	0,61	-0,14	-1,02
48,260	0,61	-0,15	-0,45
48,280	0,61	-0,15	-0,19
48,300	0,60	-0,16	-0,51
48,320	0,60	-0,17	-0,87
48,340	0,60	-0,19	-0,76
48,360	0,59	-0,21	-0,66
48,380	0,59	-0,22	-0,47
48,400	0,58	-0,22	0,01
48,420	0,58	-0,22	-0,06
48,440	0,58	-0,23	-0,67
48,460	0,57	-0,25	-0,37
48,480	0,57	-0,24	0,24
48,500	0,56	-0,24	-0,09
48,520	0,56	-0,24	-0,34
48,540	0,55	-0,25	-0,12
48,560	0,55	-0,25	0,20
48,580	0,54	-0,24	-1,06
48,600	0,54	-0,29	-1,49
48,620	0,53	-0,30	1,27
48,640	0,53	-0,24	1,62
48,660	0,52	-0,24	-0,01
48,680	0,52	-0,24	0,08
48,700	0,51	-0,23	0,55
48,720	0,51	-0,22	0,44
48,740	0,50	-0,22	0,32
